2019,5,3,7,50,321.8,235.5,98.1,0.056,22.91,44.68,1.112,87542.86,122.1
2019,5,3,8,0,358.4,273.9,106.6,0.055,24.26,44.51,1.242,87537.93,146.3
2019,5,3,8,10,386.7,311.5,114.5,0.057,24.27,43.79,1.022,87563.3,160.2
2019,5,3,8,20,425.9,355.2,122.5,0.06,24.43,44.16,1.442,87546.98,152.8
2019,5,3,8,30,452.5,393.7,129.4,0.067,24.72,42.94,0.987,87547.8,204.5
2019,5,3,8,40,477.8,432,136,0.076,25.09,42.87,1.245,87531.65,155.3
2019,5,3,8,50,494.3,468.1,143.7,0.089,25.44,40.72,1.702,87555.24,169.3
2019,5,3,9,0,510.5,506.5,152,0.092,25.92,40.45,1.2,87556.06,137.9
2019,5,3,9,10,525.6,540.8,157.8,0.096,26.25,40.24,1.398,87569.35,174.7
2019,5,3,9,20,540.2,573.2,158.5,0.098,26.31,39.63,0.695,87567.75,224.3
2019,5,3,9,30,568.2,615.9,165,0,26.38,39.59,2.693,87574.85,194.2
2019,5,3,9,40,592.3,656.4,168.6,0.119,26.43,40.51,3.308,87577.04,198.5
2019,5,3,9,50,608.9,693.3,173.9,0,25.89,40.13,1.945,87567.24,185.1
2019,5,3,10,0,605.6,708.7,174.4,0,26.25,38.33,1.582,87560.83,192.3
2019,5,3,10,10,649,760,176,0,26.89,38.57,2.637,87562.71,205.6
2019,5,3,10,20,661.7,789.5,178.3,0,27.17,36.93,2.45,87578.97,201.7
2019,5,3,10,30,673.2,816,179.2,0.126,27.31,37.14,1.027,87558.91,232.8
2019,5,3,10,40,682.8,841,180.5,0.132,27.44,34.68,2.082,87561.7,200
2019,5,3,10,50,694.7,869,181.8,0.129,27.61,35.64,2.31,87575.84,137
2019,5,3,11,0,700.5,891,184.5,0.133,28.52,34.68,3.11,87544.44,215.4
2019,5,3,11,10,704.1,913,187.7,0,27.98,32.88,2.125,87556.32,185.6
2019,5,3,11,20,700.4,924,191.3,0.136,29.13,33.63,0.973,87540.98,255
2019,5,3,11,30,699.4,938,194.3,0,29.2,31.28,3.102,87539.33,152.3
2019,5,3,11,40,697.3,953,199.7,0.136,29.9,30.49,1.54,87514.25,177.7
2019,5,3,11,50,696.5,962,202.6,0.137,30.53,29.16,1.855,87495.67,126.7
2019,5,3,12,0,697.1,972,204,0,31.37,29.33,1.607,87496.68,172.3
2019,5,3,12,10,683.5,972,205,0.142,30.82,29.64,2.69,87469.83,178.6
2019,5,3,12,20,679.6,982,208.6,0.143,30.6,29.3,2.353,87432.67,110.7
2019,5,3,12,30,667.4,982,212.7,0.139,30.79,29.06,1.073,87430.49,124.1
2019,5,3,12,40,625.4,985,215.7,0.144,30.93,27.39,2.847,87413.16,93.9
2019,5,3,12,50,206.9,972,220.6,0,31.55,27.05,1.587,87396.74,81.3
2019,5,3,13,0,304.8,978,223.7,0,31.84,26.98,1.515,87361.77,144
2019,5,3,13,10,683.5,973,229.7,0.144,31.97,28.24,1.848,87366.33,83.5
2019,5,3,13,20,677.6,973,235.4,0.146,31.77,27.56,2.272,87356.05,135
2019,5,3,13,30,673.3,972,243.3,0.143,31.61,26.98,2.275,87336.56,86.4
2019,5,3,13,40,665.8,982,264.8,0,32.85,25.65,2.723,87308.75,105.6
2019,5,3,13,50,507,897,313.1,0.169,33.5,26.03,1.835,87305.59,280.2
2019,5,3,14,0,50.6,440.9,301.6,0,31.83,26.88,1.013,87271.67,191.5
2019,5,3,14,10,229.7,635.8,330,0.159,32.41,26.1,1.055,87237.73,175.9
2019,5,3,14,20,554.3,902,310.1,0.156,32.83,25.59,2.45,87218.45,252.8
2019,5,3,14,30,546.8,875,306,0.156,33.69,24.39,4.928,87200.7,249.8
2019,5,3,14,40,475,811,306.6,0.155,32.89,24.8,3.688,87157.97,236.5
2019,5,3,14,50,486.4,822,320.3,0.157,33.34,24.87,1.303,87151.68,222.7
2019,5,3,15,0,482.1,848,347.2,0.165,33.9,24.16,3.358,87130.65,249
2019,5,3,15,10,349.7,685.7,310.9,0.173,33.63,25.04,4.102,87123.66,237.3
2019,5,3,15,20,321.8,660.4,319.7,0.171,32.91,25.01,3.703,87113.4,276.2
2019,5,3,15,30,299.3,579.8,274.8,0.175,33.34,24.09,2.803,87113.12,293.2
2019,5,3,15,40,227.3,412.4,196.6,0.171,33.48,21.97,2.495,87111.35,312.7
2019,5,3,15,50,0.011,143.1,121.4,0.153,32.87,22.93,2.892,87123.99,316.7
2019,5,3,16,0,0.001,95.8,83,0.168,32.63,27.83,8.03,87121.89,0.85
2019,5,3,16,10,0,73.74,60.94,0.169,30.9,28.45,10.64,87143.55,14.16
2019,5,3,16,20,0,59.75,49.32,0.162,29.38,26.1,8.11,87129.95,344.8
2019,5,3,16,30,0.005,44.57,37.39,0.152,29.02,28.89,8.66,87137.76,17.87
2019,5,3,16,40,0.032,51.08,43.15,0.153,28.42,29.06,5.162,87115.16,42.73
2019,5,3,16,50,1.622,72.31,61.68,0.162,29.16,29.06,4.337,87089.25,346.2
2019,5,3,17,0,0.061,119.3,100.8,0.16,28.04,37.48,6.245,87069.8,354.5
2019,5,3,17,10,0.011,161.3,131.9,0.156,26.76,44.32,4.088,87056.32,332.5
2019,5,3,17,20,0.131,140.9,117,0.153,26.77,41.43,4.167,87040.5,332.5
2019,5,3,17,30,0.396,109.9,94.2,0.147,27.46,37.99,3.867,87024,334
2019,5,3,17,40,0.396,114.8,98.2,0.146,28.05,36.9,3.923,87007.75,329.5
2019,5,3,17,50,0.682,100.7,85.8,0.144,28.29,39.73,3.738,87006.89,349.9
2019,5,3,18,0,0.96,111.1,93.6,0.144,28.11,39.83,3.982,87017.86,358.2
2019,5,3,18,10,0.184,85.8,72.01,0.143,28.37,39.08,3.59,86988.21,351.5
2019,5,3,18,20,0.051,47.91,39.85,0.142,28.26,39.7,2.372,86983.66,319.6
2019,5,3,18,30,0.779,40.69,33.48,0.14,28.12,41.54,3.065,86999.77,338.3
2019,5,3,18,40,2.679,31.45,26.09,0.142,27.86,41.5,1.845,87023.57,350
2019,5,3,18,50,0.009,15.44,12.42,0.142,27.78,42.11,2.863,87018.48,40.99
2019,5,3,19,0,0,5.189,3.824,0,27.67,42.79,2.15,87034.95,4
2019,5,3,19,10,0,0.108,0.043,0.143,27.42,45.45,1.61,87022.82,1.523
2019,5,3,19,20,0,0,0,0.144,27,45.69,2.128,87028.73,352.7
2019,5,3,19,30,0,0,0,0.148,26.85,46.55,1.847,87048.74,349.5
2019,5,3,19,40,0,0,0,0.147,26.56,47.13,2.657,87047.58,354.7
2019,5,3,19,50,0,0,0,0.145,26.28,47.13,3.307,87054.1,341.2
2019,5,3,20,0,0,0,0,0.145,26.05,45.8,4.225,87050.2,328
2019,5,3,20,10,0.159,0,0,0.144,26.34,41.98,3.222,87068.31,337.8
2019,5,3,20,20,0,0,0,0.145,26.12,43.31,1.593,87098.85,83
2019,5,3,20,30,0.024,0,0,0.146,26.04,42.08,0.775,87113.69,70.74
2019,5,3,20,40,0.044,0,0,0.147,26.16,43.41,1.358,87136.95,7.829
2019,5,3,20,50,0.044,0,0,0,25.91,41.88,1.683,87137.16,6.171
2019,5,3,21,0,0.016,0,0,0.174,26.14,42.29,2.278,87146.08,359.8
2019,5,3,21,10,0,0,0,0.172,25.89,44.06,2.877,87163.07,347
2019,5,3,21,20,0,0,0,0.171,25.32,42.97,3.295,87165.79,340.5
2019,5,3,21,30,0,0,0,0.173,25.33,42.6,2.123,87183,342.7
2019,5,3,21,40,0.055,0,0,0.173,25.42,43.41,2.09,87201.92,2.665
2019,5,3,21,50,0,0,0,0.172,25.17,44.44,0.4,87219.41,234.3
2019,5,3,22,0,0.006,0,0,0.174,25.11,42.05,1.737,87227.04,36.19
2019,5,3,22,10,0.285,0,0,0.217,25.64,39.84,1.902,87253.39,20.5
2019,5,3,22,20,0.326,0,0,0.19,25.47,41.61,1.345,87277.87,13.94
2019,5,3,22,30,0.001,0,0,0.185,24.98,43.35,2.708,87279.58,345.5
2019,5,3,22,40,0.369,0,0,0.189,24.96,40.59,2.173,87291.77,13.79
2019,5,3,22,50,0.233,0,0,0.188,25.28,38.92,1.948,87304.07,359.2
2019,5,3,23,0,0.089,0,0,0.187,25.37,38.98,1.578,87303.28,322.9
2019,5,3,23,10,0.061,0,0,0.188,25.42,38,2.055,87327.84,340
2019,5,3,23,20,0.183,0,0,0.19,25.41,38.61,2.752,87338.34,346.9
2019,5,3,23,30,0.388,0,0,0.191,25.47,37.79,3.345,87326.15,352.2
2019,5,3,23,40,0.24,0,0,0.192,25.53,37.38,0.89,87324.57,272.6
2019,5,3,23,50,0.032,0,0,0.193,25.63,36.5,2.173,87358.84,341.2
2019,5,4,0,0,0,0,0,0.194,25.4,39.9,2.805,87344.1,335.8
2019,5,4,0,10,0.001,0,0,0.195,24.99,39.43,3.157,87355.57,341
2019,5,4,0,20,0,0,0,0.197,24.85,40.31,3.565,87348.22,343.2
2019,5,4,0,30,0.003,0,0,0.198,24.59,41.64,2.792,87330.23,353.7
2019,5,4,0,40,0.157,0,0,0.199,24.68,40.96,2.823,87335.93,338.8
2019,5,4,0,50,0.001,0,0,0.201,24.7,40.21,2.592,87338.48,335.7
2019,5,4,1,0,0.053,0,0,0.202,24.74,39.73,1.698,87348.14,355.5
2019,5,4,1,10,0,0,0,0.201,24.65,39.53,0.945,87320.43,353.1
2019,5,4,1,20,0,0,0,0.185,24.66,40.59,1.035,87323.7,306.5
2019,5,4,1,30,0,0,0,0.185,24.56,39.6,1.49,87325.37,308
2019,5,4,1,40,0,0,0,0.188,24.58,39.87,1.368,87315.44,320.9
2019,5,4,1,50,0,0,0,0.188,24.5,39.9,1.133,87314.68,321.4
2019,5,4,2,0,0,0,0,0.189,24.28,41.2,2.027,87304.85,332.2
2019,5,4,2,10,0.153,0,0,0.213,23.92,41.71,1.965,87301.56,343
2019,5,4,2,20,0.1,0,0,0.212,23.65,43.48,2.422,87294.31,350.7
2019,5,4,2,30,0.116,0,0,0.196,23.4,43.69,2.077,87276.23,356.5
2019,5,4,2,40,0,0,0,0.194,23.29,44.54,2.04,87289.32,352.2
2019,5,4,2,50,0,0,0,0.192,22.84,45.8,2.243,87284.35,351.7
2019,5,4,3,0,0,0,0,0.191,22.36,48.46,2.46,87238.62,344.3
2019,5,4,3,10,0,0,0,0.191,22.06,51.52,2.985,87240.26,340
2019,5,4,3,20,0,0,0,0.191,21.77,51.05,2.657,87247.68,340.8
2019,5,4,3,30,0,0,0,0.19,21.57,51.76,1.708,87259.83,339.1
2019,5,4,3,40,0.108,0,0,0.19,21.66,48.01,2.917,87253.41,340.3
2019,5,4,3,50,0.215,0,0,0.193,21.91,51.15,2.515,87257.48,342.2
2019,5,4,4,0,0,0,0,0.191,21.43,51.12,2.035,87275.37,325.4
2019,5,4,4,10,0.046,0,0,0.188,21.29,49.92,2.713,87244.4,333.2
2019,5,4,4,20,0.365,0,0,0.185,21.69,48.87,2.603,87250.84,340
2019,5,4,4,30,0.114,0,0,0.179,21.72,49.68,2.743,87250.15,350.2
2019,5,4,4,40,0,0,0,0.175,21.29,51.25,2.425,87253.33,352.8
2019,5,4,4,50,0.015,0,0,0.175,21.1,50.13,2.623,87279.6,352.7
2019,5,4,5,0,0.03,0,0,0.169,21.17,51.59,2.892,87274.55,343.8
2019,5,4,5,10,0,0,0,0.169,20.81,52.62,2.235,87289.43,339.5
2019,5,4,5,20,0,0,0,0.166,20.67,53.71,2.45,87310.58,337.7
2019,5,4,5,30,0,0,0,0.164,20.26,55.07,2.528,87309.8,339.2
2019,5,4,5,40,0.038,0,0,0.18,20.29,54.39,2.097,87300.73,351.2
2019,5,4,5,50,0.335,0,0,0.181,20.71,52.92,1.735,87289.36,338.1
2019,5,4,6,0,0.312,0,0,0.153,20.84,51.52,1.412,87291.8,330.8
2019,5,4,6,10,0.267,0.001,0,0.143,21.01,49.89,0.945,87295.03,303.7
2019,5,4,6,20,0.148,3.562,2.832,0.139,21.07,51.87,1.182,87318.85,295.7
2019,5,4,6,30,6.096,14.25,11.28,0,20.9,51.66,1.372,87350.73,311.8
2019,5,4,6,40,38.31,32.67,24.65,0.139,21.13,49.75,1.837,87335.14,314.5
2019,5,4,6,50,73.32,54.77,37.95,0.139,21.14,51.32,2.297,87372,332.2
2019,5,4,7,0,108.1,79.5,51.26,0.136,21.09,51.73,2.287,87385.05,331.2
2019,5,4,7,10,122.3,98.4,61.72,0.137,21.41,50.78,1.727,87393.99,328.3
2019,5,4,7,20,65.3,105.7,74.81,0.136,21.77,49.99,1.472,87394.02,342.2
2019,5,4,7,30,91,143.2,98.1,0.134,22.18,49.75,1.357,87388.25,347.7
2019,5,4,7,40,173.9,207.2,125.9,0.132,22.52,46.99,1.19,87400.62,346.3
2019,5,4,7,50,164.4,213.3,128,0.13,23.23,43.76,0.493,87407.9,339.2
2019,5,4,8,0,170.3,221.4,126.5,0.128,23.75,43.79,0.515,87414.51,9.02
2019,5,4,8,10,42.11,176.2,130.4,0.128,24.15,40.76,0.128,87430.88,103.3
2019,5,4,8,20,79.88,239.5,166.9,0,24.83,38.98,1.415,87416.03,148.5
2019,5,4,8,30,49.86,256.4,189.5,0.135,25.41,39.39,0.773,87421.01,190.3
2019,5,4,8,40,172.6,331.9,196.5,0.138,25.8,38.34,0.368,87423.01,118.8
2019,5,4,8,50,44.2,265.8,198.1,0.138,25.93,37.59,1.878,87466.55,218.2
2019,5,4,9,0,42.78,244.6,179.5,0,25.25,38.74,1.575,87439.61,201.9
2019,5,4,9,10,84.7,281.9,182.2,0.258,25.03,39.25,1.393,87463.8,170.5
2019,5,4,9,20,91.9,325.7,209.1,0.168,25.53,37.72,1.262,87491.23,200.1
2019,5,4,9,30,79.85,326,209.5,0.16,25.38,37.42,1.502,87495.78,180
2019,5,4,9,40,86,368.8,236.4,0.16,25.57,37.89,0.792,87493.63,188.2
2019,5,4,9,50,94.7,412.3,263.6,0.167,25.85,37.14,1.292,87484.24,147.7
2019,5,4,10,0,12.3,360.7,288.7,0.166,26.42,35.68,1.707,87457.84,141.1
2019,5,4,10,10,13.32,365.6,292.5,0.172,26.7,35.67,1.682,87461.99,147.7
2019,5,4,10,20,68.32,430,297.9,0.17,26.97,34.82,1.038,87442.85,133
2019,5,4,10,30,104.6,549.8,354.8,0.168,27.25,34.07,0.61,87443.59,208
2019,5,4,10,40,84.7,442.6,292.4,0.167,27.79,33.66,1.33,87440.45,153.3
2019,5,4,10,50,277.2,673.3,331.2,0.18,28.24,32.37,1.623,87441.92,71.53
2019,5,4,11,0,537.5,915,343.6,0.169,28.61,31.48,0.515,87416.67,313.1
2019,5,4,11,10,318.9,728.3,329.2,0.167,29.49,30.53,1.25,87400.25,98.8
2019,5,4,11,20,605.5,917,284,0.166,30.24,29.2,0.875,87425,25.19
2019,5,4,11,30,637.1,928,260.2,0.166,30.22,30.25,2.555,87387.97,222.2
2019,5,4,11,40,536.4,899,294.9,0.166,30.18,30.7,1.42,87396.76,125.5
2019,5,4,11,50,349,738.9,300.6,0.166,29.99,29.74,1.493,87369.65,139.1
2019,5,4,12,0,525.7,926,329.4,0.166,30.33,28.89,2.287,87368.59,119
2019,5,4,12,10,623.2,1049,360.3,0.168,31.18,28.58,1.938,87316.74,154.9
2019,5,4,12,20,422.2,876,363.3,0.17,31.35,28.01,1.545,87300.64,174.1
2019,5,4,12,30,137.5,678.5,417.9,0.17,31.46,25.89,1.482,87325.9,132.7
2019,5,4,12,40,65.97,594.5,414.9,0.173,31.46,26.27,1.773,87321.83,133.6
2019,5,4,12,50,303.7,832,422,0.361,31.64,25.69,2.33,87274.93,213.7
2019,5,4,13,0,288,808,413.6,0,32.18,25.96,2.222,87264.32,139
2019,5,4,13,10,146.3,655.6,401,0.523,32.22,25.48,1.463,87272.32,133.6
2019,5,4,13,20,54.35,528.3,379.2,0.49,32.08,25.04,1.793,87228.81,204.3
2019,5,4,13,30,16.9,445.2,340,0.483,32.08,24.53,0.788,87235.31,108.6
2019,5,4,13,40,24.07,404.4,299.1,0.491,32.1,24.32,0.693,87238.39,226.5
2019,5,4,13,50,390,882,385.1,0.467,32.72,24.19,1.742,87224.83,218.5
2019,5,4,14,0,296.7,750.7,363,0.555,32.68,24.53,1.05,87192.77,80.7
2019,5,4,14,10,265.8,721.3,355.3,0.513,32.23,24.15,1.552,87167.79,68.34
2019,5,4,14,20,198.4,572.8,297.3,0.334,32.16,24.32,2.122,87162.42,349.7
2019,5,4,14,30,85,415,267.3,0.315,32.07,24.43,2.258,87129.3,23.68
2019,5,4,14,40,54.02,404.8,287.5,0.313,32.16,25.52,2.248,87107.65,359.7
2019,5,4,14,50,178.4,552.6,307.8,0.32,32.11,24.6,2.332,87044.97,23.94
2019,5,4,15,0,467.1,759.3,288.2,0.326,32.88,23.61,2.213,87062.3,42.74
2019,5,4,15,10,544.2,785.5,271.9,0.367,33.73,23.51,2.105,87051.97,46.25
2019,5,4,15,20,489.2,723.9,265.2,0.316,33.52,22.79,0.543,87029.45,120
2019,5,4,15,30,454.6,678.2,261.1,0.303,33.65,22.45,1.21,87021.45,203.1
2019,5,4,15,40,132.5,399.3,232.8,0.302,33.4,23.4,1.55,87014.15,71
2019,5,4,15,50,102,376.3,239.7,0.286,32.75,22.79,2.1,86973.57,118.8
2019,5,4,16,0,203.5,469.2,258.2,0.282,33.69,22.28,0.595,86980.77,130.2
2019,5,4,16,10,68.52,304,207.8,0.28,33.97,23.34,0.873,86985.17,42.7
2019,5,4,16,20,4.071,223.7,181.5,0.277,33.48,24.16,0.72,86978.13,21.49
2019,5,4,16,30,208.8,370.9,194.8,0.277,33.31,23.54,1.503,86977.86,81.8
2019,5,4,16,40,48.7,236.7,173.4,0.278,33,24.19,1.075,86978.29,62.68
2019,5,4,16,50,2.677,136.8,114.4,0.278,32.82,23.71,1.928,86964.46,52
2019,5,4,17,0,6.51,130.3,105.8,0.278,32.56,23.71,1.365,86929.95,61.68
2019,5,4,17,10,18.18,152.7,118.1,0.286,32.61,24.36,1.24,86941.64,56.86
2019,5,4,17,20,52.25,196.1,142.1,0.281,32.71,23.92,1.378,86942.1,56.32
2019,5,4,17,30,56.64,205.9,151.8,0.285,32.79,24.16,1.338,86905.96,65.24
2019,5,4,17,40,45.74,166.7,125.3,0.287,32.97,23.95,1.663,86935.36,54.97
2019,5,4,17,50,7.276,106.1,86.7,0.293,32.64,24.12,1.97,86921.5,53.32
2019,5,4,18,0,0,71.12,59.24,0.293,32.48,24.22,1.997,86929.04,25.39
2019,5,4,18,10,22.89,70.57,54.69,0.297,32.34,24.19,1.645,86945.84,36
2019,5,4,18,20,19.97,66.97,52.61,0.303,32.29,24.09,1.725,86932.98,35.33
2019,5,4,18,30,2.018,47.5,38.54,0.301,32.19,24.77,1.457,86923.92,45.17
2019,5,4,18,40,0,35.02,28.5,0.298,31.99,24.53,1.455,86949.3,14.85
2019,5,4,18,50,0,21.78,17.93,0.307,31.8,25.45,1.055,86969.95,352.8
2019,5,4,19,0,0,4.745,3.458,0.305,31.43,26.13,1.34,86990.5,345.8
2019,5,4,19,10,0,0,0,0.312,31.05,27.46,1.77,86972.45,343.3
2019,5,4,19,20,0,0,0,0.327,30.5,29.47,1.857,86977.45,352.5
2019,5,4,19,30,0,0,0,0.382,30,31.45,2.538,86974.04,334.5
2019,5,4,19,40,0,0,0,0.403,29.64,32.33,2.53,87017.19,325.3
2019,5,4,19,50,0,0,0,0.435,29.55,32.71,2.322,87004.85,345.2
2019,5,4,20,0,0,0,0,0.441,29.25,33.32,1.25,87003.78,8.84
2019,5,4,20,10,0,0,0,0.447,29.09,33.05,0.758,87012.05,216.6
2019,5,4,20,20,0,0,0,0.457,28.94,33.22,0.672,87025.15,257.8
2019,5,4,20,30,0,0,0,0.461,28.88,32.74,1.907,87044.16,14.67
2019,5,4,20,40,0.098,0,0,0.457,28.83,32.78,2.083,87044.11,65
2019,5,4,20,50,0.057,0,0,0.462,28.43,35.2,2.048,87052.77,17.86
2019,5,4,21,0,0,0,0,0.455,27.99,34.38,1.732,87068.18,33.67
2019,5,4,21,10,0.014,0,0,0.469,28.04,35.37,0.813,87081.61,164
2019,5,4,21,20,0.001,0,0,0.509,27.54,35.71,3.337,87093.15,36.5
2019,5,4,21,30,0.207,0,0,0.492,27.89,34.79,1.457,87114.75,36.15
2019,5,4,21,40,0.086,0,0,0.47,27.85,33.46,1.78,87130.81,45.01
2019,5,4,21,50,0.042,0,0,0.492,27.83,34.38,1.417,87149.01,32.84
2019,5,4,22,0,0,0,0,0.493,27.62,34.96,2.715,87170.61,78
2019,5,4,22,10,0.104,0,0,0.479,27.4,35.71,1.882,87185.8,112.7
2019,5,4,22,20,0,0,0,0.473,27.07,39.12,1.762,87207.76,88.5
2019,5,4,22,30,0,0,0,0.502,26.68,39.29,1.432,87227.04,46.36
2019,5,4,22,40,0.026,0,0,0.551,26.55,37.79,1.025,87257.67,62.54
2019,5,4,22,50,0.055,0,0,0.554,26.82,34.79,0.682,87266.28,331.8
2019,5,4,23,0,0.173,0,0,0.567,26.98,34.01,0.647,87279.69,24.28
2019,5,4,23,10,0.111,0,0,0.582,26.88,34.38,1.345,87293.24,319.3
2019,5,4,23,20,0.224,0,0,0.598,26.94,31.86,1.915,87303.63,309.3
2019,5,4,23,30,0.141,0,0,0.609,26.78,34.59,1.728,87328.46,285.9
2019,5,4,23,40,0.104,0,0,0.622,26.23,34.93,1.835,87332.64,316
2019,5,4,23,50,0.061,0,0,0.61,26.19,35.58,2.182,87336.38,357.3
2019,5,5,0,0,0,0,0,0.587,25.94,35.54,1.27,87349.55,313.5
2019,5,5,0,10,0,0,0,0.64,26.07,34.45,1.772,87354.96,2.334
2019,5,5,0,20,0.023,0,0,0.652,26.07,34.28,1.128,87354.57,323.5
2019,5,5,0,30,0.001,0,0,0.664,26.19,35.13,1.673,87346.08,288.9
2019,5,5,0,40,0.005,0,0,0.673,25.82,33.84,2.458,87369.09,283.3
2019,5,5,0,50,0.26,0,0,0.679,25.93,34.42,1.947,87351.44,278.8
2019,5,5,1,0,0,0,0,0.695,25.66,34.96,2.137,87359.57,273.7
2019,5,5,1,10,0,0,0,0.707,25.32,36.43,0.833,87363.77,282.8
2019,5,5,1,20,0,0,0,0.699,24.85,37.89,1.2,87349.59,315.7
2019,5,5,1,30,0,0,0,0.71,24.1,40.42,2.718,87361.95,352
2019,5,5,1,40,0,0,0,0.719,23.72,41.68,3.018,87356.27,346
2019,5,5,1,50,0.009,0,0,0.74,23.43,40.72,3.227,87342.55,348
2019,5,5,2,0,0,0,0,0.71,23.42,41.71,2.8,87366.13,346.7
2019,5,5,2,10,0.118,0,0,0.663,23.4,41.4,2.823,87337.6,351.3
2019,5,5,2,20,0,0,0,0.699,23.18,42.7,2.872,87349.07,342.5
2019,5,5,2,30,0,0,0,0.741,22.76,42.53,3.385,87329.35,342.8
2019,5,5,2,40,0.02,0,0,0.715,22.73,44.06,2.868,87337.62,344.7
2019,5,5,2,50,0,0,0,0.676,22.39,45.02,3.205,87325.26,341.7
2019,5,5,3,0,0.069,0,0,0.669,22.4,43.96,2.852,87331.07,343.3
2019,5,5,3,10,0.116,0,0,0.661,22.66,43.31,1.75,87332.73,336.2
2019,5,5,3,20,0,0,0,0.658,22.48,45.19,2.187,87350.58,3.5
2019,5,5,3,30,0.022,0,0,0.665,22.14,46,2.035,87315.55,9
2019,5,5,3,40,0.131,0,0,0.658,22.33,45.22,1.79,87323.7,10.67
2019,5,5,3,50,0.185,0,0,0.66,22.45,43.79,1.542,87342.51,5.504
2019,5,5,4,0,0.137,0,0,0.673,22.88,42.09,1.68,87304.86,348.3
2019,5,5,4,10,0.224,0,0,0.701,23.12,43.69,2.053,87319.59,353.7
