tiempo,Ti_CB,Ti_CA,Ti_CI01,Ti_CI03,To,Ti_Ccomb,Ti
11/06/2019 13:10,31.98152131,31.30604333,29.25945128,30.37678622,28.3,29.94559365,26.6551985
11/06/2019 13:20,32.04559438,31.36717799,29.56323856,30.56296754,28.7,30.12300799,26.6551985
11/06/2019 13:30,32.16396797,31.47481357,30.07081017,31.01127274,28.6,30.50777278,26.6551985
11/06/2019 13:40,32.27793528,31.58093443,30.57924441,31.43596828,29.5,30.88878445,26.6551985
11/06/2019 13:50,32.40292948,31.69877215,30.95494627,31.72023593,29.5,31.11463176,26.6551985
11/06/2019 14:00,32.48985644,31.78568266,30.78987908,31.63390682,29.7,31.07689155,26.6551985
11/06/2019 14:10,32.53264213,31.8347275,30.79989351,31.53013561,30.3,31.06146299,26.6551985
11/06/2019 14:20,32.59241258,31.88786667,31.23042709,31.82403664,29.9,31.26720468,26.6551985
11/06/2019 14:30,32.69829451,31.99301455,31.39399536,31.98996384,30.8,31.44483137,26.6551985
11/06/2019 14:40,32.74151311,32.04621378,31.30083279,31.84968353,31,31.41640113,26.6551985
11/06/2019 14:50,32.82389596,32.13352337,31.34780164,31.91955856,30.8,31.47890781,26.6551985
11/06/2019 15:00,32.80243336,32.15568786,30.98274383,31.75835217,30.2,31.34167101,26.6551985
11/06/2019 15:10,32.82166523,32.17351262,31.06719428,31.82512514,30.4,31.34196528,26.6551985
11/06/2019 15:20,32.87263073,32.20749016,31.14899814,31.89021053,30.4,31.39934503,26.6551985
11/06/2019 15:30,32.92496571,32.25963034,31.35161786,31.9842813,30.9,31.51832088,26.6551985
11/06/2019 15:40,32.9958872,32.33477628,31.53911206,32.07928653,31.2,31.65577083,26.6551985
11/06/2019 15:50,33.01149536,32.35059841,31.55178064,32.19457841,30.6,31.74793336,26.6551985
11/06/2019 16:00,33.05696956,32.39313322,31.82133261,32.39524802,30.7,31.83989206,26.6551985
11/06/2019 16:10,33.09958879,32.43869365,31.85440671,32.42199482,31.1,31.89856851,26.6551985
11/06/2019 16:20,33.15847085,32.50436322,31.73930716,32.40369756,30.8,31.86457108,26.6551985
11/06/2019 16:30,33.19495853,32.54944941,31.81187593,32.38836336,31.4,31.91490913,26.6551985
11/06/2019 16:40,33.21298427,32.55109878,31.46653738,32.23126378,30.7,31.82903472,26.6551985
11/06/2019 16:50,33.2267722,32.5731378,31.65896839,32.3665436,30.5,31.84440702,26.6551985
11/06/2019 17:00,33.22300806,32.59309398,31.27827938,32.21593435,30.3,31.72758755,26.6551985
11/06/2019 17:10,33.22251044,32.60742094,31.43567498,32.34014099,30.1,31.83116333,26.6551985
11/06/2019 17:20,33.27118884,32.65479168,31.74435258,32.53966169,30.3,31.98859555,26.6551985
11/06/2019 17:30,33.35537674,32.73549948,31.98243776,32.69277142,30.8,32.18557288,26.6551985
11/06/2019 17:40,33.45566473,32.79891997,32.2250588,32.84308022,31.1,32.26768051,26.6551985
11/06/2019 17:50,33.52086749,32.86752456,32.08639285,32.79082387,31.1,32.25783288,26.6551985
11/06/2019 18:00,33.45271366,32.82349054,32.17566327,32.75548892,30.4,32.24592082,26.6551985
11/06/2019 18:10,33.29601417,32.68388945,32.17134135,32.66541981,30.8,32.1609596,26.6551985
11/06/2019 18:20,33.26434196,32.65283947,31.87895495,32.52412343,31,32.03514687,26.6551985
11/06/2019 18:30,33.17841813,32.56968358,31.65032802,32.38138866,30.5,31.8976801,26.6551985
11/06/2019 18:40,33.13483659,32.56412345,31.91312062,32.47230603,30.8,32.01721262,26.6551985
11/06/2019 18:50,33.12400119,32.55015265,32.01715106,32.54239462,30.6,32.04874586,26.6551985
11/06/2019 19:00,33.1068189,32.51666574,32.03154627,32.54722652,30.6,31.99852496,26.6551985
11/06/2019 19:10,32.98539472,32.38929488,31.81899287,32.43844457,30.2,31.88654904,26.6551985
11/06/2019 19:20,32.82833646,32.236907,31.63576006,32.24651485,29.8,31.73199291,26.6551985
11/06/2019 19:30,32.71894006,32.13161542,31.51620198,32.12734041,29.5,31.60086543,26.6551985
11/06/2019 19:40,32.65018636,32.06327789,31.23722496,31.96311993,29.2,31.4427307,26.6551985
11/06/2019 19:50,32.59940623,32.01506228,31.21774038,31.93110689,29.1,31.37482244,26.6551985
11/06/2019 20:00,32.54543894,31.96531074,30.93357945,31.80359258,28.9,31.28774797,26.6551985
11/06/2019 20:10,32.42034415,31.84872905,29.73083698,31.12878692,27.8,30.72041509,26.6551985
11/06/2019 20:20,32.25061173,31.68653419,28.65514476,30.25161712,26.8,30.06044257,26.6551985
11/06/2019 20:30,32.06620294,31.50766347,28.34346843,30.01399714,26.5,29.70934703,26.6551985
11/06/2019 20:40,31.93526837,31.3804857,28.16770293,29.82268413,26.4,29.44663521,26.6551985
11/06/2019 20:50,31.87487479,31.32347383,28.15311325,29.72409229,26.5,29.35539129,26.6551985
11/06/2019 21:00,31.84922267,31.30149718,28.27902299,29.81827785,26.4,29.46163648,26.6551985
11/06/2019 21:10,31.82866856,31.28723763,28.53929358,30.04998792,26.2,29.67729553,26.6551985
11/06/2019 21:20,31.82217293,31.28194449,29.08659414,30.39961599,26.5,30.08202327,26.6551985
11/06/2019 21:30,31.79835327,31.26138706,29.28834179,30.57866721,26.6,30.22241896,26.6551985
11/06/2019 21:40,31.76223282,31.22956531,29.77894061,30.76698749,26.6,30.3526644,26.6551985
11/06/2019 21:50,31.70301473,31.17733329,29.55717078,30.69619718,26.6,30.26833321,26.6551985
11/06/2019 22:00,31.63240484,31.11356073,29.37626226,30.62225447,26.5,30.18936102,26.6551985
11/06/2019 22:10,31.56085165,31.04695865,29.51972934,30.69662694,26.3,30.25723463,26.6551985
11/06/2019 22:20,31.49419802,30.98636938,28.67736423,30.19752682,26.2,29.81863165,26.6551985
11/06/2019 22:30,31.37118678,30.87189406,28.03936788,29.60779238,25.9,29.27132926,26.6551985
11/06/2019 22:40,31.30340587,30.8041197,28.09527158,29.47145257,25.7,29.1835247,26.6551985
11/06/2019 22:50,31.24183383,30.77286859,28.28150728,29.73027982,25.7,29.37809349,26.6551985
11/06/2019 23:00,31.1942895,30.68574592,28.84413166,30.11341963,25.6,29.64318291,26.6551985
11/06/2019 23:10,31.09500483,30.60564014,28.37356229,29.88508807,25.6,29.41854683,26.6551985
11/06/2019 23:20,31.02100108,30.54019004,28.62764116,29.9956273,25.6,29.44856833,26.6551985
11/06/2019 23:30,30.97364943,30.49796684,28.85549767,29.97329264,25.7,29.55698421,26.6551985
11/06/2019 23:40,30.94731282,30.47452739,28.81017105,29.90141032,25.8,29.5668853,26.6551985
11/06/2019 23:50,30.92824077,30.45821332,29.02337749,29.97864716,25.8,29.63136391,26.6551985
11/06/2019 23:59,30.87319448,30.40834236,29.07269877,30.02056423,25.6,29.64098924,
12/06/2019 00:00,,,,,,,26.6551985
12/06/2019 00:10,30.77073304,30.31158522,28.92488887,29.90091994,25.3,29.51875688,26.6551985
12/06/2019 00:20,30.7011976,30.24423594,28.42498237,29.64663486,25.1,29.26497102,26.6551985
12/06/2019 00:30,30.60512685,30.15535209,28.48741112,29.55665155,25.1,29.1840218,26.6551985
12/06/2019 00:40,30.49037329,30.04973324,28.31801931,29.49461981,25,29.13206702,26.6551985
12/06/2019 00:50,30.39709475,29.96096304,27.88247249,29.23361115,24.8,28.87898428,26.6551985
12/06/2019 01:00,30.31824083,29.88692852,27.28624921,28.88312345,25,28.55344196,26.6551985
12/06/2019 01:10,30.33673967,29.90521124,28.20737257,29.08616287,24.9,28.75254987,26.6551985
12/06/2019 01:20,30.23630443,29.8138731,27.24725272,28.80713062,24.8,28.50124201,26.6551985
12/06/2019 01:30,30.1252856,29.71307516,27.0329747,28.36396873,24.9,28.21105169,26.6551985
12/06/2019 01:40,30.15008246,29.73524691,27.83051451,28.86849153,24.9,28.63419597,26.6551985
12/06/2019 01:50,30.13254544,29.71921392,27.99145782,29.11921323,24.8,28.80260134,26.6551985
12/06/2019 02:00,30.05231594,29.64778991,27.39197306,28.83884302,24.8,28.48040887,26.6551985
12/06/2019 02:10,29.97243335,29.57578786,27.26608013,28.64025811,24.9,28.33520194,26.6551985
12/06/2019 02:20,29.90042711,29.50965012,27.27091515,28.56011814,24.8,28.29797581,26.6551985
12/06/2019 02:30,29.84413008,29.45669689,27.49978216,28.67008604,24.7,28.44855864,26.6551985
12/06/2019 02:40,29.78571985,29.4026024,27.41727888,28.64483194,24.6,28.42313873,26.6551985
12/06/2019 02:50,29.71707559,29.33611677,27.392514,28.60786961,24.6,28.39611103,26.6551985
12/06/2019 03:00,29.64567323,29.2658091,27.42228917,28.58707647,24.5,28.35537165,26.6551985
12/06/2019 03:10,29.59505559,29.21708664,27.67677187,28.6505355,24.4,28.35545058,26.6551985
12/06/2019 03:20,29.51940019,29.15599973,26.51245053,28.03311949,24.4,27.90656132,26.6551985
12/06/2019 03:30,29.41845602,29.0700393,26.36047703,27.64105842,24.3,27.61608542,26.6551985
12/06/2019 03:40,29.34586544,28.99855249,26.62376564,27.83957147,24.2,27.81242266,26.6551985
12/06/2019 03:50,29.32268181,28.9675429,27.00026072,28.08038575,24.1,28.01401849,26.6551985
12/06/2019 04:00,29.28519263,28.92574932,26.79468036,28.04043187,24,27.86857226,26.6551985
12/06/2019 04:10,29.21798087,28.86017567,26.5161485,27.85843029,23.9,27.60771122,26.6551985
12/06/2019 04:20,29.15095574,28.79656384,26.54991364,27.8364922,23.7,27.56941127,26.6551985
12/06/2019 04:30,29.05658572,28.70757756,26.13233341,27.61074931,23.5,27.36942809,26.6551985
12/06/2019 04:40,28.99140634,28.64483664,26.35894433,27.68498037,23.3,27.44265831,26.6551985
12/06/2019 04:50,28.94822535,28.60253654,26.71111363,27.90078007,23.2,27.64567396,26.6551985
12/06/2019 05:00,28.8872054,28.54310836,26.85171424,27.94552439,22.8,27.68686449,26.6551985
12/06/2019 05:10,28.74656254,28.40778216,25.97355143,27.53024053,22.1,27.28340024,26.6551985
12/06/2019 05:20,28.66830405,28.33143959,26.04378723,27.53753922,21.7,27.28774007,26.6551985
12/06/2019 05:30,28.58516635,28.2510342,26.29833824,27.53758946,21.8,27.2878368,26.6551985
12/06/2019 05:40,28.40105018,28.07698752,24.30504581,26.41819448,21.2,26.22225334,26.6551985
12/06/2019 05:50,28.25414826,27.84268487,23.92784895,26.11507133,20.6,25.63712565,26.6551985
12/06/2019 06:00,28.18931802,27.82547357,24.12632132,26.18281482,20.7,25.86904157,26.6551985
12/06/2019 06:10,28.1170442,27.77507571,23.99343951,26.01224743,21.1,25.77302253,26.6551985
12/06/2019 06:20,28.00725873,27.67452344,23.55441442,25.7165251,20.5,25.49446877,26.6551985
12/06/2019 06:30,28.00000257,27.67561044,24.69373455,26.41267576,20.5,26.17819755,26.6551985
12/06/2019 06:40,28.05993138,27.74038378,24.90120639,26.56745056,21.1,26.33873553,26.6551985
12/06/2019 06:50,28.10479678,27.7901219,24.67460888,26.50270358,20.7,26.28256583,26.6551985
12/06/2019 07:00,28.16466642,27.8497604,25.40579286,26.79202698,20.8,26.56130418,26.6551985
12/06/2019 07:10,28.29133027,27.97623818,25.89137909,27.08306826,22,26.85288956,26.6551985
12/06/2019 07:20,28.44009291,28.12397089,26.12268837,27.33628289,22.4,27.12701459,26.6551985
12/06/2019 07:30,28.52301037,28.20653822,26.11450228,27.3628513,23.5,27.15188345,26.6551985
12/06/2019 07:40,28.67428663,28.35783708,26.18340267,27.42730808,24.4,27.23449565,26.6551985
12/06/2019 07:50,28.78727884,28.46651349,26.70236927,27.72739897,24.8,27.52445347,26.6551985
12/06/2019 08:00,28.86290498,28.54232079,26.82212758,27.83926067,25.4,27.63849025,26.6551985
12/06/2019 08:10,28.91256995,28.59187551,26.88540485,27.9177369,25.3,27.70882194,26.6551985
12/06/2019 08:20,28.96859548,28.64416956,27.19428663,28.11330778,24.8,27.88011508,26.6551985
12/06/2019 08:30,29.02521135,28.69621756,27.27771478,28.22808242,24.9,27.98021636,26.6551985
12/06/2019 08:40,29.07867135,28.74593866,27.39440736,28.30590617,25,28.05450689,26.6551985
12/06/2019 08:50,29.15766059,28.82167506,27.27442844,28.25877135,25.8,28.02084215,26.6551985
12/06/2019 09:00,29.24530669,28.90790046,27.18109655,28.14556682,26.4,27.93387187,26.6551985
12/06/2019 09:10,29.4305161,29.09203249,27.10723488,28.12871062,26.1,27.92471942,26.6551985
12/06/2019 09:20,29.58468686,29.2455121,27.10650141,28.15674114,26.2,27.96375905,26.6551985
12/06/2019 09:30,29.65533887,29.31802327,27.06132684,28.11725519,26.2,27.91518426,26.6551985
12/06/2019 09:40,29.67444908,29.33464497,26.84939893,27.97070628,25.9,27.7609405,26.6551985
12/06/2019 09:50,29.77176749,29.40582365,27.48796691,28.51099995,25.6,28.24084663,26.6551985
12/06/2019 10:00,29.83888284,29.45046552,27.04972811,28.37286926,25.8,28.11191781,26.6551985
12/06/2019 10:10,29.92054884,29.52245847,27.21719013,28.41307899,26.4,28.15161143,26.6551985
12/06/2019 10:20,30.01286474,29.5977719,27.20744415,28.41172965,26,28.13608173,26.6551985
12/06/2019 10:30,30.12139685,29.65941468,27.2885205,28.34020808,26.6,28.09509811,26.6551985
12/06/2019 10:40,30.27799502,29.79443527,27.67861134,28.7315721,26.6,28.42568697,26.6551985
12/06/2019 10:50,30.40176673,29.91750915,27.70246687,28.85450144,26.7,28.54221836,26.6551985
12/06/2019 11:00,30.5227686,30.02892129,27.96574013,29.14099623,26.5,28.80160367,26.6551985
12/06/2019 11:10,30.61635306,30.10860168,28.23939201,29.25727532,27.4,28.9241331,26.6551985
12/06/2019 11:20,30.75499282,30.22784271,28.45054106,29.42186413,27.5,29.07714831,26.6551985
12/06/2019 11:30,30.87091023,30.3240118,28.37058612,29.51784536,26.9,29.13930596,26.6551985
12/06/2019 11:40,30.97869593,30.41714319,28.39945943,29.52789123,27.5,29.14170938,26.6551985
12/06/2019 11:50,31.14722925,30.56510723,29.09468748,29.99751286,27.9,29.57163091,26.6551985
12/06/2019 12:00,31.26000185,30.66266051,29.07482599,30.11992916,27.6,29.68881603,26.6551985
12/06/2019 12:10,31.40845134,30.79188475,29.62752136,30.46158343,28.3,29.97530066,26.6551985
12/06/2019 12:20,31.49346811,30.86804213,29.37322542,30.36098132,28.1,29.91405428,26.6551985
12/06/2019 12:30,31.53218618,30.90483398,29.43226348,30.33828929,28.7,29.91598231,26.6551985
12/06/2019 12:40,31.5738051,30.93944265,28.88804023,30.07082207,27.6,29.64688637,26.6551985
12/06/2019 12:50,31.69274173,31.04585099,29.30049048,30.31011061,28.3,29.85383742,26.6551985
12/06/2019 13:00,31.82035768,31.16736003,29.91875827,30.73313036,29.2,30.30232003,26.6551985
12/06/2019 13:10,32.00406589,31.33199639,30.5928175,31.07679539,29.5,30.79692053,26.6551985
12/06/2019 13:20,32.07287561,31.39965962,30.45987119,31.26049335,30,30.80131989,26.6551985
12/06/2019 13:30,32.19150133,31.5545341,30.76543039,31.38453037,30.1,30.91522838,26.6551985
12/06/2019 13:40,32.27256905,31.64910186,30.79916056,31.49561726,29.9,31.07370802,26.6551985
12/06/2019 13:50,32.37688057,31.72080984,30.98303304,31.71031672,29.9,31.20754891,26.6551985
12/06/2019 14:00,32.50396057,31.81279083,31.25514641,31.88216814,30.7,31.33699593,26.6551985
12/06/2019 14:10,32.56021293,31.86995863,31.28366312,31.88144143,30.7,31.3602311,26.6551985
12/06/2019 14:20,32.65056698,31.95881635,31.36978468,31.95534714,30.7,31.43448981,26.6551985
12/06/2019 14:30,32.67817451,31.99574744,30.86825159,31.70258422,30.1,31.24599207,26.6551985
12/06/2019 14:40,32.71502965,32.03657688,31.23503115,31.8685903,30.4,31.33608131,26.6551985
12/06/2019 14:50,32.76322858,32.10075605,31.43345891,31.96659083,30.5,31.49208583,26.6551985
12/06/2019 15:00,32.8626153,32.20030926,31.51541083,32.08102521,30.9,31.63033087,26.6551985
12/06/2019 15:10,32.96400606,32.29155998,31.55336625,32.20698496,30.6,31.71281869,26.6551985
12/06/2019 15:20,32.96869476,32.34116986,31.25292195,31.99398396,30.6,31.58692574,26.6551985
12/06/2019 15:30,32.96231279,32.34496038,31.02032741,31.75914718,30.5,31.39373864,26.6551985
12/06/2019 15:40,32.96185824,32.33028293,30.96370016,31.72439896,30.3,31.33507949,26.6551985
12/06/2019 15:50,32.97834961,32.33674391,31.0674573,31.80538815,30.5,31.40020722,26.6551985
12/06/2019 16:00,33.05781205,32.40820683,31.62495661,32.2332968,30.5,31.7176756,26.6551985
12/06/2019 16:10,33.18084324,32.51940637,32.03051147,32.51075384,31.8,31.97028802,26.6551985
12/06/2019 16:20,33.24754742,32.59425361,31.78416401,32.36742763,31.3,31.9506039,26.6551985
12/06/2019 16:30,33.27448072,32.63454859,31.56765704,32.21766645,31.1,31.85191797,26.6551985
12/06/2019 16:40,33.35397174,32.70941085,32.0225872,32.50602057,31.4,32.04766169,26.6551985
12/06/2019 16:50,33.39728187,32.75374161,31.88028833,32.53587739,31.1,32.07778025,26.6551985
12/06/2019 17:00,33.41819759,32.7777876,31.77628323,32.53370553,30.9,32.07045961,26.6551985
12/06/2019 17:10,33.42809885,32.79305572,31.64641358,32.47512711,30.6,32.01856878,26.6551985
12/06/2019 17:20,33.42864879,32.8018623,31.38339155,32.27774981,30.5,31.8478476,26.6551985
12/06/2019 17:30,33.46499978,32.83884136,31.54550086,32.40220874,30.3,31.94144453,26.6551985
12/06/2019 17:40,33.545887,32.91717944,31.86862689,32.65487388,31,32.17587751,26.6551985
12/06/2019 17:50,33.60434456,32.97524949,32.27449935,32.93310143,30.6,32.3753807,26.6551985
12/06/2019 18:00,33.61956364,32.99460451,32.37635347,33.03566824,30.6,32.46815449,26.6551985
12/06/2019 18:10,33.43232902,32.81544491,32.01557483,32.79280803,30.3,32.22765862,26.6551985
12/06/2019 18:20,33.15583055,32.54178904,31.44565412,32.40696808,29.7,31.85821353,26.6551985
12/06/2019 18:30,32.9922528,32.38413041,31.05831945,31.96882985,29.4,31.58286198,26.6551985
12/06/2019 18:40,32.97905593,32.36640448,31.41530776,32.12072568,29.5,31.70446154,26.6551985
12/06/2019 18:50,33.01945641,32.40243419,31.49712855,32.30561082,29.4,31.8193173,26.6551985
12/06/2019 19:00,32.94736834,32.33703403,31.0393555,32.11286427,29.1,31.62606494,26.6551985
12/06/2019 19:10,32.79148999,32.19276628,30.47984991,31.74194509,28.8,31.30211324,26.6551985
12/06/2019 19:20,32.67710935,32.0813221,30.49816649,31.65797591,28.6,31.20084238,26.6551985
12/06/2019 19:30,32.61097292,32.01429582,30.38549027,31.54466334,28.5,31.0833009,26.6551985
12/06/2019 19:40,32.5477595,31.95208116,30.17531047,31.4108916,28.1,30.95255998,26.6551985
12/06/2019 19:50,32.49437363,31.90270004,30.21811852,31.41974535,28.1,30.95329803,26.6551985
12/06/2019 20:00,32.42315955,31.81987204,29.75449049,31.13690607,27.7,30.70968149,26.6551985
12/06/2019 20:10,32.3338325,31.73699897,29.49449129,30.90652616,27.6,30.48393808,26.6551985
12/06/2019 20:20,32.19997477,31.62179301,29.07228535,30.63330853,26.9,30.2215717,26.6551985
12/06/2019 20:30,32.09732963,31.57999698,28.84965701,30.38055112,27.1,30.01104094,26.6551985
12/06/2019 20:40,32.05576214,31.54033623,29.14750143,30.54229052,26.8,30.21818722,26.6551985
12/06/2019 20:50,32.03703382,31.49526991,29.52117184,30.80871175,26.9,30.47934061,26.6551985
12/06/2019 21:00,32.01244972,31.46504672,29.56533033,30.8958498,27,30.39752299,26.6551985
12/06/2019 21:10,31.95707599,31.42979252,29.81593599,31.00978139,26.9,30.540744,26.6551985
12/06/2019 21:20,31.90839455,31.38148132,30.29275257,31.12593487,27,30.70470275,26.6551985
12/06/2019 21:30,31.88626112,31.35133238,30.45922573,31.18769619,27.3,30.77119998,26.6551985
12/06/2019 21:40,31.85058247,31.31578097,30.40513418,31.17752993,27.3,30.75602575,26.6551985
12/06/2019 21:50,31.80251249,31.2740322,30.26749934,31.08990193,27,30.6650179,26.6551985
12/06/2019 22:00,31.71251275,31.19348804,29.57644727,30.72645978,27,30.31780649,26.6551985
12/06/2019 22:10,31.60316772,31.09201756,29.26371128,30.38991292,26.7,30.00023455,26.6551985
12/06/2019 22:20,31.49652829,31.00032395,28.46300417,29.92768824,26.2,29.69331884,26.6551985
12/06/2019 22:30,31.00490008,30.53776083,26.11703953,27.24857869,25.5,27.09191829,26.6551985
12/06/2019 22:40,30.55101204,29.91920152,23.86604067,25.81121786,22.6,25.64554499,26.6551985
12/06/2019 22:50,30.2920888,29.76308383,23.02469365,25.42960519,21.1,25.24718798,26.6551985
12/06/2019 23:00,30.17769976,29.71707092,23.79964342,26.25591906,20.7,25.92910119,26.6551985
12/06/2019 23:10,30.16097107,29.68385137,24.17474529,26.79720642,20.8,26.47157036,26.6551985
12/06/2019 23:20,29.97502457,29.50727903,23.10020186,25.97493555,20.1,25.72608235,26.6551985
12/06/2019 23:30,29.98014948,29.50995248,25.99102472,27.78215106,19.9,27.38943715,26.6551985
12/06/2019 23:40,29.89489459,29.38958495,24.15539841,26.85861586,20,27.20263858,26.6551985
12/06/2019 23:50,29.77856578,29.27851528,24.10834134,26.84049015,19.5,27.27667096,26.6551985
12/06/2019 23:59,29.65082667,29.18385121,23.63188401,26.4873007,19.3,26.32833179,
13/06/2019 00:00,,,,,,,26.6551985
13/06/2019 00:10,29.45915555,29.05258314,23.31913893,26.22131441,19.4,26.26909615,26.6551985
13/06/2019 00:20,29.34192225,28.85958352,24.38318971,26.83488389,19,25.58199204,26.6551985
13/06/2019 00:30,29.29244537,28.85139238,23.85266012,26.60886288,18.9,26.43003307,26.6551985
13/06/2019 00:40,29.20750061,28.74839369,24.16690032,26.70941695,18.9,25.99733289,26.6551985
13/06/2019 00:50,29.21864983,28.77647355,25.32606282,27.23551472,19,26.83864814,26.6551985
13/06/2019 01:00,29.1777405,28.7484385,25.18162384,27.26551516,19.1,27.01779314,26.6551985
13/06/2019 01:10,29.00128593,28.5925952,23.75342018,26.49366213,19.1,26.36491773,26.6551985
13/06/2019 01:20,28.93756218,28.46061516,25.07851278,26.98140344,19,26.46932155,26.6551985
13/06/2019 01:30,28.83287587,28.36162005,23.86103633,26.68322603,19,26.23161812,26.6551985
13/06/2019 01:40,28.72169492,28.2991349,23.77279526,26.42747131,19.1,26.21802592,26.6551985
13/06/2019 01:50,28.68965665,28.29196069,24.99586895,26.88962325,18.9,26.60012354,26.6551985
13/06/2019 02:00,28.64869136,28.2536413,25.03614844,27.07536149,18.8,26.73794566,26.6551985
13/06/2019 02:10,28.54685546,28.15247823,24.13998982,26.55743199,18.9,26.28204153,26.6551985
13/06/2019 02:20,28.46805997,28.07642702,24.42703412,26.67640668,19,26.49078311,26.6551985
13/06/2019 02:30,28.43305332,28.01494291,24.87499439,26.73290377,19,26.56123738,26.6551985
13/06/2019 02:40,28.34593045,27.93337977,25.06639276,26.69527659,19,26.45665864,26.6551985
13/06/2019 02:50,28.25748836,27.86528689,25.04199043,26.65034319,19.1,26.3563587,26.6551985
13/06/2019 03:00,28.17319893,27.79480883,24.92070264,26.57832932,19.3,26.27831253,26.6551985
13/06/2019 03:10,28.06538935,27.69327952,24.07699282,26.17967113,19.3,25.92374778,26.6551985
13/06/2019 03:20,27.99855877,27.62701086,24.70683217,26.23424954,19.3,25.98004104,26.6551985
13/06/2019 03:30,27.95222111,27.58106498,24.99635368,26.38273313,19.3,26.1179238,26.6551985
13/06/2019 03:40,27.88293351,27.51473763,24.84045811,26.37648788,19.3,26.11210284,26.6551985
13/06/2019 03:50,27.80252597,27.43842989,24.50365741,26.2355248,19.4,25.99001693,26.6551985
13/06/2019 04:00,27.73053554,27.36988352,24.51941643,26.20478351,19.4,25.95421424,26.6551985
13/06/2019 04:10,27.67439661,27.31628743,24.75533719,26.23764923,19.5,25.97875712,26.6551985
13/06/2019 04:20,27.59726658,27.24257798,24.32589621,26.07442558,19.5,25.82356991,26.6551985
13/06/2019 04:30,27.47958753,27.12989108,23.70107699,25.68268133,19.5,25.44540274,26.6551985
13/06/2019 04:40,27.40318037,27.05667617,23.84692521,25.65960395,19.5,25.42352947,26.6551985
13/06/2019 04:50,27.35844535,27.01387319,24.31467574,25.83835367,19.5,25.59465476,26.6551985
13/06/2019 05:00,27.26152579,26.92163937,23.15809338,25.32807537,19.4,25.11645103,26.6551985
13/06/2019 05:10,27.24137475,26.90235333,24.15752474,25.67706779,19.5,25.4491549,26.6551985
13/06/2019 05:20,27.1985348,26.86125676,24.26469284,25.88195535,19.5,25.64217462,26.6551985
13/06/2019 05:30,27.04677571,26.71699338,22.96132002,25.07348369,19.5,24.87501467,26.6551985
13/06/2019 05:40,26.94121745,26.61544382,23.09003772,24.98155242,19.4,24.78074026,26.6551985
13/06/2019 05:50,26.86752136,26.544108,22.78426779,24.81448092,19.2,24.61081546,26.6551985
13/06/2019 06:00,26.80283858,26.48193792,23.10212197,24.95291104,19.2,24.75003454,26.6551985
13/06/2019 06:10,26.74947293,26.42987647,23.71060567,25.20794895,19.3,25.00449703,26.6551985
13/06/2019 06:20,26.69227887,26.37524837,23.64202043,25.21290964,19.4,25.00468972,26.6551985
13/06/2019 06:30,26.60421318,26.29158832,23.07833916,24.9104169,19.3,24.70897107,26.6551985
13/06/2019 06:40,26.50651076,26.1984545,22.67575891,24.59227887,19.3,24.50016925,26.6551985
13/06/2019 06:50,26.44076016,26.13483433,22.91783915,24.66487484,19.1,24.54650254,26.6551985
13/06/2019 07:00,26.40865083,26.10335553,23.4337825,24.94944228,19,24.75871695,26.6551985
13/06/2019 07:10,26.32957049,26.02746081,22.68575369,24.69398638,19,24.48514966,26.6551985
13/06/2019 07:20,26.27956745,25.97979403,22.73556965,24.6092439,19.2,24.40335999,26.6551985
13/06/2019 07:30,26.24239962,25.94463058,22.86828586,24.58125434,19.2,24.38262245,26.6551985
13/06/2019 07:40,26.25026768,25.95294915,23.17525746,24.75615766,19.3,24.55368777,26.6551985
13/06/2019 07:50,26.27335339,25.9760616,23.40123414,24.92801782,19.5,24.72460112,26.6551985
13/06/2019 08:00,26.32338544,26.0253271,23.69720276,25.10516312,19.7,24.89992449,26.6551985
13/06/2019 08:10,26.35847381,26.06017417,23.86756486,25.1867747,20,24.98094892,26.6551985
13/06/2019 08:20,26.36969336,26.0714966,23.70298715,25.13046024,20.3,24.92449303,26.6551985
13/06/2019 08:30,26.37805371,26.07982384,23.89178931,25.2103594,20.4,24.99872229,26.6551985
13/06/2019 08:40,26.35963032,26.06215627,23.8851236,25.21612441,20.6,25.00234607,26.6551985
13/06/2019 08:50,26.36792691,26.07028828,24.11869859,25.3053446,20.9,25.09066162,26.6551985
13/06/2019 09:00,26.42454227,26.12470272,24.27990602,25.42517326,21.1,25.21002609,26.6551985
13/06/2019 09:10,26.65147647,26.34717045,24.50563333,25.64396904,21.2,25.42657812,26.6551985
13/06/2019 09:20,26.84277805,26.53558694,24.35305483,25.69062105,21.5,25.4740169,26.6551985
13/06/2019 09:30,26.8727848,26.56712611,24.41068505,25.71662535,22.2,25.50683858,26.6551985
13/06/2019 09:40,26.92432458,26.61869804,24.48712632,25.77000796,22.2,25.56257608,26.6551985
13/06/2019 09:50,27.03778566,26.72883968,24.69909635,25.92960738,22.6,25.71299368,26.6551985
13/06/2019 10:00,27.13510892,26.82309777,24.52425327,25.86871968,22.7,25.66130366,26.6551985
13/06/2019 10:10,27.19626904,26.88150967,24.38175439,25.77332559,22.7,25.58212202,26.6551985
13/06/2019 10:20,27.22886359,26.91309377,24.19763228,25.55197085,23,25.39163022,26.6551985
13/06/2019 10:30,27.26528408,26.94664121,24.03583439,25.37456433,22.8,25.20247495,26.6551985
