Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 06/17  15:20:00,28.61165339591965,29.06459534234932,30.056704822893125,26.458263548042994,26.579828111658438,28.67450300723264 
 06/17  15:30:00,28.657682064334997,29.16137987951301,30.11890890165685,26.528240509850673,26.667932738888266,28.562013937222095 
 06/17  15:40:00,28.69768605520171,29.23766757219923,30.219561472214715,26.58633922529669,26.73668974867673,29.30534377286387 
 06/17  15:50:00,28.745730674257027,29.359236238380207,30.136707321052115,26.663630124093364,26.838023530627994,28.398460288974016 
 06/17  16:00:00,28.775842148468194,29.429164148976754,30.23072029421642,26.714853451073233,26.907571759498649,29.13489689126981 
 06/17  16:10:00,28.836573974939357,29.555310606634998,30.529082411546708,26.7832192616127,27.006961605988207,29.403965408567104 
 06/17  16:20:00,28.871290007620908,29.650005056550588,30.704195828126303,26.843793192088698,27.093096033332853,28.898402393977336 
 06/17  16:30:00,28.941325225254049,29.817644867158934,30.668105566527954,26.924446908947816,27.204866236831774,29.41074755284533 
 06/17  16:40:00,28.97325414953933,29.92364423549055,30.54915230529948,26.98248921548401,27.287444564210618,28.811809283283567 
 06/17  16:50:00,29.00746190556768,30.030057001200527,30.635763704669878,27.04609217807459,27.378533915321236,29.421057580083109 
 06/17  17:00:00,29.043139908754623,30.13812329209648,30.75586072733449,27.10866644173251,27.468104289768104,29.40494308199777 
 06/17  17:10:00,29.031038289539614,30.17937517716789,30.487861212357385,27.16207258860389,27.54619983039658,28.682182592565789 
 06/17  17:20:00,29.029721720516656,30.25403662141711,30.401349566729964,27.222461990710966,27.63279543604426,28.62862659128953 
 06/17  17:30:00,29.048712973335399,30.358791703120454,30.439849245561644,27.287069900137899,27.72432170751141,28.781411950412019 
 06/17  17:40:00,29.06997943637779,30.449151172720265,30.585528889259917,27.34225194294585,27.801187541413744,28.689067993642696 
 06/17  17:50:00,29.07961070977821,30.487024929087299,30.063554397466363,27.377854965125608,27.849965665409504,28.63042189214824 
 06/17  18:00:00,29.099638946884057,30.556700885351824,29.99763036352267,27.424918740653295,27.911643842191997,28.737674265061135 
 06/17  18:10:00,29.122869660537114,30.622369185125974,30.347207612513296,27.4636719565844,27.960347167186549,28.673814766162683 
 06/17  18:20:00,29.15772733123768,30.702512978312993,30.387453691618853,27.504283012890018,28.00848455976545,28.881035081223766 
 06/17  18:30:00,29.15807845731673,30.71825269065376,29.93653081658568,27.534550688423566,28.04260610721193,28.62593072172082 
 06/17  18:40:00,29.156534552009857,30.73818670424046,29.796748289066188,27.568502559113705,28.0791243521964,28.46693741790872 
 06/17  18:50:00,29.16356999905698,30.767313049712894,29.766575896074614,27.601915036200056,28.113635908053266,28.48547005278721 
 06/17  19:00:00,29.16798950001697,30.783502638797736,29.768671710563628,27.62839711620305,28.139287050766563,28.452487993549125 
 06/17  19:10:00,29.169581650222676,30.786808944836105,30.07534255478292,27.644271512653434,28.153228346133539,28.485710731860963 
 06/17  19:20:00,29.17142771188092,30.788190722528907,30.2113495336601,27.665215125395894,28.17085973344938,28.49096980520917 
 06/17  19:30:00,29.174299171261106,30.788104932054705,30.176051984415854,27.686130893752698,28.187199743640855,28.486039415575694 
 06/17  19:40:00,29.175304651055165,30.780582495616014,29.93935723434358,27.701398325003493,28.197150686326688,28.448235027597524 
 06/17  19:50:00,29.16911326403416,30.762890809944844,29.932124320965735,27.712888121008395,28.202723571993198,28.406689608027759 
 06/17  20:00:00,29.164806209327638,30.7448696642838,29.971818989247934,27.723053239521737,28.206311139516136,28.39504166411562 
 06/17  20:10:00,29.154144400517084,30.7168711164513,29.9444099569304,27.732242778540006,28.20824805869495,28.464865667450395 
 06/17  20:20:00,29.13788192926542,30.675589904617519,28.45447014822637,27.73876288672591,28.207920315203514,27.75898725093495 
 06/17  20:30:00,29.137458097270508,30.654208793646768,28.321950554860046,27.744308658689286,28.206153852271258,27.952171773440115 
 06/17  20:40:00,29.02717836033169,30.512876812346787,26.738175648514685,27.747958172108345,28.202495588619468,25.60235489276341 
 06/17  20:50:00,28.767821353620229,30.228998830290779,24.77381691424299,27.748171386799784,28.195149779759796,23.659635942422395 
 06/17  21:00:00,28.609587543947567,30.042763720737829,21.60165727143138,27.73958538147462,28.182805867673605,23.56935950804567 
 06/17  21:10:00,28.4922825392783,29.887800697154739,20.565227043635649,27.716113261848656,28.148068882753777,25.588922609692565 
 06/17  21:20:00,28.449723495519668,29.807101039653757,22.823498753363866,27.669182881721996,28.097166802057815,22.308178735341124 
 06/17  21:30:00,28.40316610481276,29.719076307457934,21.721577549512099,27.595540229008639,28.024666793960927,23.255727907740849 
 06/17  21:40:00,28.376341461196547,29.651919776858713,22.28639741917933,27.51240748183395,27.936288453870483,23.412536976039456 
 06/17  21:50:00,28.339312536470016,29.565186057599868,22.30037259689641,27.403426464207564,27.825578081007508,23.92879908694836 
 06/17  22:00:00,28.314404179660856,29.494532183056859,22.713936532423277,27.299701977462278,27.72452582739924,23.683320866448179 
 06/17  22:10:00,28.298565941815679,29.424054620914526,24.74697793773561,27.174094703352787,27.588306233281356,23.199967909962706 
 06/17  22:20:00,28.236729243984578,29.306813337448156,22.71737595299788,27.059020729518257,27.465537878313424,22.30089759794518 
 06/17  22:30:00,28.18715785134296,29.21093208597619,22.6731502037131,26.96164956685734,27.34961231780479,22.228634821538408 
 06/17  22:40:00,28.126680839689397,29.09403667732464,24.02641714408195,26.83917636438297,27.220893255615118,22.314715289549228 
 06/17  22:50:00,28.07234670909034,28.994833306236108,24.18105435661643,26.738802371145643,27.108550155362008,22.097788425900654 
 06/17  23:00:00,28.05203014964347,28.926766408795975,24.822491127736673,26.626254370641619,26.98410031649952,22.706393225611309 
 06/17  23:10:00,28.014896222272964,28.82786947796363,25.04092471530852,26.514574793649346,26.858519243143698,22.60054080565879 
 06/17  23:20:00,27.97875740725075,28.731210163946917,25.055173162105534,26.40509886314485,26.734830958357436,22.617539628424536 
 06/17  23:30:00,27.944186217413898,28.645013946400668,25.124232939023348,26.30932150473892,26.626922398551544,22.567616725874364 
 06/17  23:40:00,27.89922594331954,28.552526376116224,24.964501308005056,26.21999707609123,26.52602419414714,22.5294158350043 
 06/17  23:50:00,27.84410881985918,28.45022508774727,24.793216821843545,26.133841586084466,26.42839930541445,22.540814574633655 
 06/17  24:00:00,27.799083226430314,28.360929583772305,24.824254404763289,26.051733388963365,26.33516504968926,22.669756316514936 
 06/18  00:10:00,27.76762763273028,28.290490936723498,24.84424051592204,25.97330230959411,26.245908825483555,22.47901940110879 
 06/18  00:20:00,27.74045115298323,28.22828773051877,24.85765131809179,25.897647810783675,26.159624687192517,22.475193418583929 
 06/18  00:30:00,27.691786688473134,28.157806378120666,24.141935216475539,25.82910606938905,26.08095594007414,22.291286977082735 
 06/18  00:40:00,27.647632852969858,28.090305936399788,23.83620057070523,25.766161818889537,26.00863462079014,22.301353781424188 
 06/18  00:50:00,27.591387860817144,27.997316025136759,24.01031881025096,25.690979161456555,25.92270228721281,22.306368838397355 
 06/18  01:00:00,27.52416137536926,27.891442926903573,23.748116965068513,25.61665456987379,25.8376016946604,22.195918260049575 
 06/18  01:10:00,27.465928941526486,27.801736593378977,23.564997253812977,25.55083914515702,25.761983425861719,22.185677311604729 
 06/18  01:20:00,27.417907487164766,27.72845932244246,23.85805896399354,25.48614694796053,25.687562812866444,21.995949394804318 
 06/18  01:30:00,27.395449384869186,27.694205648514328,24.181248888263935,25.426618391579188,25.618843776648693,21.952302970656338 
 06/18  01:40:00,27.310320041541585,27.578549646446015,23.84049722660391,25.35818783378229,25.540567080253586,21.996315716566096 
 06/18  01:50:00,27.264682623390909,27.506007942289228,24.07238382192947,25.29341516852452,25.466024347663646,22.016653331003789 
 06/18  02:00:00,27.22112941627075,27.454132010931575,23.914617403468236,25.234546908594035,25.397954279195465,21.666163476205015 
 06/18  02:10:00,27.177233354052708,27.395790782805166,23.767660206288768,25.170784921184585,25.324812381625624,21.85945289021787 
 06/18  02:20:00,27.134727686842465,27.329714273078545,23.95205225945013,25.10258184856361,25.24658094475472,22.00416859414832 
 06/18  02:30:00,27.07966250387361,27.249870789284459,24.003150998610676,25.03998691646299,25.17469233599668,21.793094046726166 
 06/18  02:40:00,27.026162691965504,27.174248757140107,24.004374190591038,24.9793934888519,25.10500198409462,22.071464660172315 
 06/18  02:50:00,26.974137391467527,27.10223184312304,23.972265922306496,24.91886713510659,25.035367608033604,21.88890033850704 
 06/18  03:00:00,26.930033837108437,27.038578816674624,23.857059271538156,24.85914911184656,24.966646895965956,21.81717997665393 
 06/18  03:10:00,26.89065765586663,26.97937594820615,23.784720026357268,24.800464801667649,24.899079709070404,21.808944141315643 
 06/18  03:20:00,26.85963784460799,26.92832912948174,23.808141238791199,24.742705317082235,24.832532984375985,21.817588243774908 
 06/18  03:30:00,26.810154400983355,26.859108525420714,23.756166250890649,24.686056854036108,24.767195647336569,21.6540744041398 
 06/18  03:40:00,26.76159281608922,26.791092837020725,23.57479136177192,24.630738502222657,24.703291567397277,21.733318827152759 
 06/18  03:50:00,26.722111748482229,26.73239543386861,23.687423186392654,24.576624564862624,24.64069137795991,21.75499343438852 
 06/18  04:00:00,26.66188135797279,26.65965458457244,22.509828439690318,24.525675962376675,24.581568036241636,21.299440347197576 
 06/18  04:10:00,26.600587852363437,26.580717626122433,22.24804804439637,24.474232185371489,24.52196449792018,21.47516958916455 
 06/18  04:20:00,26.57982344062383,26.544059641080275,23.172414002036015,24.421372701218578,24.46073002890784,21.478925393644695 
 06/18  04:30:00,26.547856217685326,26.49752097561305,23.327694463706039,24.375250268572019,24.40728899373778,21.44097572712427 
 06/18  04:40:00,26.49887530834154,26.42632682733392,23.321135238848613,24.319514108153347,24.343037674257184,21.434120565963548 
 06/18  04:50:00,26.431031637894816,26.336065651480376,23.041487562160037,24.263541656970206,24.278478952962958,21.29055495440054 
 06/18  05:00:00,26.375998446388754,26.262597310441444,23.131658077558105,24.213753397672634,24.2208760977892,21.342655924446587 
 06/18  05:10:00,26.338788894812624,26.21720835195982,22.744322566717807,24.169169084340568,24.169009070070844,21.126578852211819 
 06/18  05:20:00,26.282005298438294,26.145197030609194,22.865823154933368,24.11945246700835,24.11149402174788,21.21131824360314 
 06/18  05:30:00,26.22609701236788,26.06947412239052,23.066462742423608,24.066264446348016,24.050005177684136,21.205257803330544 
 06/18  05:40:00,26.18842143605475,26.013258005692028,23.15043993508289,24.017258649903228,23.993343976869306,21.200651635265325 
 06/18  05:50:00,26.1495410271772,25.958750780358416,23.130703762265463,23.969272831477995,23.937845581136604,21.13398830520755 
 06/18  06:00:00,26.10657978569246,25.9014832864808,23.027848880952793,23.921040359114213,23.882057389102113,21.149280037310356 
 06/18  06:10:00,26.056428829461287,25.83730924367849,22.971271029251445,23.873432257176419,23.826949210334335,21.010643456790225 
 06/18  06:20:00,26.00963147498849,25.77645559967297,22.971846585009275,23.826709028298454,23.772800223724706,21.065146983737806 
 06/18  06:30:00,25.97016503275563,25.7230409729855,22.94110526810058,23.780633199910086,23.71936087924098,21.066581776124744 
 06/18  06:40:00,25.926467617888624,25.666655191264107,22.87091570808455,23.735098896686389,23.666535876366109,21.123815120411665 
 06/18  06:50:00,25.88715804720788,25.615434751035115,22.856261620332945,23.690164833646898,23.6144035623668,21.114301229906994 
 06/18  07:00:00,25.847906212016598,25.565061031575046,22.85506761132306,23.645899047894394,23.563062425720977,21.14495092163331 
 06/18  07:10:00,25.812887092842673,25.5191249838349,22.875051101136245,23.602348079360877,23.512603344527539,21.146724721249769 
 06/18  07:20:00,25.77844816057828,25.474383209439315,22.808311483076304,23.559523898013514,23.463087697552966,20.9865715675427 
 06/18  07:30:00,25.747180960194905,25.43369833316208,22.75736490770584,23.517428539700818,23.414560868747765,21.039089415308856 
 06/18  07:40:00,25.739477760804378,25.415883862598038,22.9178173867758,23.476068758826288,23.36706841759113,21.22064848172274 
 06/18  07:50:00,25.744201823925438,25.41048931677059,23.122136980118083,23.435563439902397,23.320762844381599,21.34760474030541 
 06/18  08:00:00,25.73641003986021,25.398762795096883,22.58597477776857,23.399864073400253,23.280001634530856,21.417895325775019 
 06/18  08:10:00,25.736034310718318,25.39122559410789,22.40939221589317,23.36202863899463,23.23701294881075,21.661652794352674 
 06/18  08:20:00,25.734458850545793,25.38106266173657,22.437239474979223,23.32382442473913,23.193582801012647,21.628315102350429 
 06/18  08:30:00,25.736627787384088,25.375993432205666,22.50170317569012,23.291714935255663,23.156955023747118,21.670637156353008 
 06/18  08:40:00,25.73927121743845,25.373467447020095,22.576258767089656,23.263310498045035,23.124414676596154,21.711015839650626 
 06/18  08:50:00,25.74171216292152,25.371846388533279,22.703175361639969,23.237343716524554,23.094619708387005,21.720546164339994 
 06/18  09:00:00,25.74301376267875,25.370869939617088,23.012038159405124,23.216584553762769,23.07071809596234,21.88234893828301 
 06/18  09:10:00,25.763154296572396,25.387557761074218,23.357529656726034,23.19460590171863,23.045561198697166,21.94822181899032 
 06/18  09:20:00,25.851983190975429,25.474194158094954,23.842876881741796,23.176863982040485,23.025109481444369,22.35213469323094 
 06/18  09:30:00,25.913427165192219,25.533803534989035,24.21108985141418,23.16165782152519,23.00752478748488,22.425358412844987 
 06/18  09:40:00,25.940112242972469,25.561197476763895,24.147747313749137,23.150424400712468,22.994234218510468,22.423255008829235 
 06/18  09:50:00,25.968292348776939,25.594283710625647,24.07109717319059,23.143654582225169,22.9856247329826,22.59678149292097 
 06/18  10:00:00,26.015581026277944,25.64941134439819,24.310619111198887,23.142316961460979,22.98272212260597,22.60219021439225 
 06/18  10:10:00,26.047167372154463,25.692188003708176,24.494162395569029,23.14603188865454,22.98502666993766,22.656071852135886 
 06/18  10:20:00,26.085020642059285,25.733941306045808,24.904636206260034,23.154413559785838,22.992244117454889,23.10879469944166 
 06/18  10:30:00,26.152106675300943,25.81204102767949,25.308317165897227,23.1673401589981,23.00386342636046,23.197342009013768 
 06/18  10:40:00,26.211204574962264,25.880656204695865,25.53786785943352,23.184260486728637,23.019636263659377,23.350838332633179 
 06/18  10:50:00,26.247336149447848,25.924214367831444,25.739131808428405,23.206134494561679,23.040452387563,23.478026790794613 
 06/18  11:00:00,26.260016699019535,25.946325659360839,25.576393567174109,23.23215656823286,23.06550773765198,23.289433746100476 
 06/18  11:10:00,26.28158066921397,25.977136124301727,25.738873336997938,23.262021675450336,23.094430879290667,23.539354108871618 
 06/18  11:20:00,26.31330669838957,26.014206064254446,25.959603621750554,23.292174110073085,23.123777556883867,23.86643926064591 
 06/18  11:30:00,26.36814964907446,26.082077145915365,26.216799103980465,23.329542631840089,23.159854163350965,24.102058828583155 
 06/18  11:40:00,26.41541863465405,26.14140887944957,26.458576841809916,23.366684141985706,23.195866296825117,24.41341369000871 
 06/18  11:50:00,26.457902606588,26.194853341317925,26.65318477326571,23.407007145511849,23.234866724883405,24.586164560490344 
 06/18  12:00:00,26.506870981455778,26.255026325750419,26.90815639098403,23.452330647229727,23.27865989760297,24.821723973258377 
 06/18  12:10:00,26.526013461666808,26.28022586543372,26.874191371056719,23.49475134408683,23.319706433628846,24.227823043013087 
 06/18  12:20:00,26.554507323595538,26.318411417322137,26.775272980612347,23.545395443760137,23.369151409783677,24.180357015894204 
 06/18  12:30:00,26.5808495980006,26.350816943197367,26.78154579299644,23.59726428194694,23.420423227024757,24.78514367554235 
 06/18  12:40:00,26.63788704048892,26.41992935222273,27.03319891345894,23.657747573286597,23.48015062581671,25.26667269436824 
 06/18  12:50:00,26.700380322420665,26.488405570047115,27.481163297577184,23.714707300502029,23.537375165330894,25.349691358024829 
 06/18  13:00:00,26.732828659927688,26.527133553488345,27.235492429733605,23.77553616644214,23.59895429653066,25.458058045023806 
 06/18  13:10:00,26.754156661619207,26.559227241677417,27.084405458114309,23.840314726642235,23.666499408374386,25.66666544383572 
 06/18  13:20:00,26.79096115377011,26.60902665318869,27.337049535252324,23.90335822180832,23.73511967768331,25.670097183047177 
 06/18  13:30:00,26.83518525220672,26.661255831684519,27.78697705388644,23.957550416594047,23.795376894683103,26.040559410587365 
 06/18  13:40:00,26.881381282539509,26.718772929136727,27.98321321781371,24.019576546927888,23.868734590483478,25.602375277680936 
 06/18  13:50:00,26.93453706209151,26.789819412354317,27.984913847735514,24.087477744812028,23.95194591286835,25.672563621065505 
 06/18  14:00:00,26.989947748160526,26.867101132866869,28.028470873607686,24.160675969241173,24.040646794451708,25.950396000195036 
 06/18  14:10:00,27.0371184942634,26.937418359665469,28.07573435491636,24.231221595328614,24.126473886737644,26.007979602679986 
 06/18  14:20:00,27.082994428807646,27.00061011964387,28.515373332567387,24.29581540684075,24.206897294581866,26.939174231018563 
 06/18  14:30:00,27.120745248948756,27.0598665618409,28.612424908931005,24.359519385348574,24.287050894447139,26.349046178907025 
 06/18  14:40:00,27.192688710313268,27.17720550776492,28.67877163099805,24.446638722043443,24.39692360149625,26.174102040945934 
 06/18  14:50:00,27.233618944279916,27.261355504372433,28.502892696999646,24.51949995220354,24.490232394950796,26.658290347860829 
 06/18  15:00:00,27.26045989718442,27.333423047260458,28.413139826960707,24.59439368710597,24.586937512374786,26.465015176705245 
 06/18  15:10:00,27.299884209220126,27.40466818460627,28.734433680079819,24.663526605578477,24.67528184155301,26.780900473202629 
 06/18  15:20:00,27.36510163553924,27.528416688926446,28.996950974941883,24.741337460683775,24.77806328181525,26.754532513714893 
 06/18  15:30:00,27.395693858070908,27.608293224799306,28.99247459424205,24.811664570049339,24.86812096037572,27.077993707793256 
 06/18  15:40:00,27.456592106058847,27.744048431214499,29.256148326435917,24.8891459231163,24.974250712673518,26.96975652089082 
 06/18  15:50:00,27.49146417262735,27.835581155567725,29.270051790074729,24.95879135574959,25.06368657224577,27.415128805157054 
 06/18  16:00:00,27.550348599928868,27.98215612006512,29.48559074755638,25.036957858093719,25.173988902493539,27.318250687132939 
 06/18  16:10:00,27.59549315034041,28.099017722872536,29.654096989253785,25.110423934807579,25.266951008306035,27.92240181312055 
 06/18  16:20:00,27.647541042816898,28.22208226392199,29.916026328797679,25.175313388912647,25.360023859036475,28.20687211884277 
 06/18  16:30:00,27.698045103456744,28.366179838492824,30.077469340186029,25.25664325848543,25.484874193235638,27.571374197477469 
 06/18  16:40:00,27.731216215601955,28.487660052191349,30.01539068529855,25.330237344540039,25.592047596081089,27.24980530338443 
 06/18  16:50:00,27.76546827315326,28.663228153063444,29.992403971350418,25.421936634530014,25.739778948559814,27.808255720874788 
 06/18  17:00:00,27.76127681538664,28.78452013566938,29.716231157323468,25.50737433709165,25.863766952766043,27.676437850743708 
 06/18  17:10:00,27.77003639183205,28.859828632852719,29.541489863007365,25.573799095113136,25.959636806855344,27.17633527574191 
