Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/31  18:20:00,27.493961408119846,28.661913000483894,28.932449866183604,25.61996541954323,25.94302473375019,27.62287904556064 
 05/31  18:30:00,27.527746762550643,28.731161546978546,28.902941935652366,25.675354153482578,26.006089642484988,27.669199257740354 
 05/31  18:40:00,27.550968262956748,28.778928221876684,28.74151854710373,25.72539001494368,26.06113560813372,27.595766146945896 
 05/31  18:50:00,27.540867837199177,28.775423140750215,28.645738610928335,25.760945129038839,26.09902543184962,27.041388411058376 
 05/31  19:00:00,27.534412219066028,28.78259500518553,28.542909334736089,25.806244728345175,26.145947590720949,26.884513794375886 
 05/31  19:10:00,27.533219189418334,28.794095497025955,28.436187975569337,25.85238058175259,26.192427963472935,26.818463477820413 
 05/31  19:20:00,27.542637232559235,28.80650707278462,28.359834940359563,25.88832018168768,26.227167530108618,26.988670378255497 
 05/31  19:30:00,27.552464868195309,28.80826971321743,28.166615552893949,25.917045408240758,26.25370271237335,27.009529240340695 
 05/31  19:40:00,27.551938502883965,28.79776236876875,28.129300940210265,25.942768016153076,26.276555988381547,26.81426721949826 
 05/31  19:50:00,27.543166770753598,28.777113819326517,28.041820757426156,25.96615080272743,26.296444702455334,26.680894278043028 
 05/31  20:00:00,27.53196809609879,28.75700823858477,28.258471743961527,25.986739903641224,26.312988099342087,26.62061073892164 
 05/31  20:10:00,27.524417754660918,28.73550826341891,28.115037780803055,26.004520770910529,26.32629101372095,26.614026152464999 
 05/31  20:20:00,27.511380592246483,28.704725286655309,27.543005857782075,26.01585426297012,26.333755491473224,26.312207383005906 
 05/31  20:30:00,27.459772990604909,28.633661851115386,26.899686259756586,26.0286634444929,26.34173141660837,25.466431223407459 
 05/31  20:40:00,27.399460448159205,28.56097574333006,26.884328971815905,26.038027283956028,26.346307069836116,25.06642719943715 
 05/31  20:50:00,27.30207944981502,28.444325195149987,26.614849506277048,26.048343690570478,26.349547237965209,24.69035314291022 
 05/31  21:00:00,27.267647095337023,28.39515099555377,27.058664431429095,26.048209362003307,26.343839761738175,24.943322631844024 
 05/31  21:10:00,27.263619163532824,28.3666738627811,27.493813938125649,26.042125746944625,26.33176434028932,25.02353263473516 
 05/31  21:20:00,27.25639775907045,28.327682283876848,27.59445974334949,26.030805833097184,26.314228784393106,25.12116585107838 
 05/31  21:30:00,27.24495569009025,28.283224052303738,27.532465232334375,26.015861714813345,26.28852613801045,25.164658153874094 
 05/31  21:40:00,27.224234955760325,28.228079908048174,27.441013572794789,25.99218698845229,26.254133172370758,25.213910225354217 
 05/31  21:50:00,27.204849412091894,28.184456687825045,27.049770147123437,25.967666687502566,26.219327782338469,25.73912093088355 
 05/31  22:00:00,27.170859246941043,28.108983051446644,27.08089984872769,25.933133702901665,26.183039323728399,24.905793044965756 
 05/31  22:10:00,27.120475438803319,28.019410052922017,26.16386518638193,25.906501604450779,26.15121560008054,24.405480217929683 
 05/31  22:20:00,27.054144485651876,27.910087239659437,25.40413341968648,25.87880776891303,26.11742337011,24.304678673466499 
 05/31  22:30:00,27.017626229493886,27.844850335781353,24.828093184380408,25.85188811815818,26.084689361602615,23.291343252778867 
 05/31  22:40:00,26.984667840674505,27.782286273244183,24.517910618171105,25.82121797458354,26.04870100972365,23.262320267647416 
 05/31  22:50:00,26.9310745390318,27.671495180690309,24.753780406971214,25.77547405519155,25.995978487777813,23.62413523206002 
 05/31  23:00:00,26.89534779209727,27.595450930381035,24.640277075949954,25.73316241135922,25.94801011629065,23.16714151384683 
 05/31  23:10:00,26.868904926154536,27.53570249138239,24.5816572180272,25.685460398804879,25.89492675102148,23.2977916393252 
 05/31  23:20:00,26.841338509146714,27.474497621298807,24.489399528139818,25.631102822963123,25.835390261260146,23.3245111061258 
 05/31  23:30:00,26.83575469343842,27.449716949515279,24.970333517980135,25.584466751375858,25.785142965837048,23.92950035129467 
 05/31  23:40:00,26.823979668461143,27.409285365766338,25.375514554042725,25.52992217487582,25.727097297751436,24.622856296088189 
 05/31  23:50:00,26.812756481821269,27.370762044943466,25.756102025907148,25.47627487164189,25.67180004195724,23.719968497074708 
 05/31  24:00:00,26.8073371909246,27.33872815820021,26.018175533578554,25.42592864886246,25.61535358049342,24.098033768701037 
 06/01  00:10:00,26.793449317404947,27.28465991829686,26.22243671189535,25.368282792014523,25.54993922955062,24.227753731431993 
 06/01  00:20:00,26.77798418157039,27.227771265274119,26.331346259682016,25.314867227508097,25.488144893281839,24.281335474261373 
 06/01  00:30:00,26.75755214631627,27.190877806097018,26.24357810518598,25.278528881643124,25.445317965573659,23.973841480418515 
 06/01  00:40:00,26.720364869722876,27.123702797134646,26.04569688079036,25.23480506424918,25.394772165090914,24.263617957642408 
 06/01  00:50:00,26.686143335104285,27.05128709281849,26.027616831670188,25.1891512090547,25.341773552476924,24.03126116712849 
 06/01  01:00:00,26.660841228796629,27.01001581048084,25.763352509745617,25.157716184701266,25.303931688937796,23.537782270982107 
 06/01  01:10:00,26.613462873607703,26.925088537014955,25.421887274981203,25.116789858583098,25.255867723031075,23.493430107907949 
 06/01  01:20:00,26.583728518526674,26.86511181784839,25.467924506667054,25.08102105337268,25.212623262945209,23.64906057603457 
 06/01  01:30:00,26.56139725229497,26.821594915771248,25.57055773882655,25.046376413710065,25.170162146256293,23.554889410762518 
 06/01  01:40:00,26.54155664157533,26.78415268391341,25.725283482031,25.011817656704893,25.127793583590905,23.639598210508468 
 06/01  01:50:00,26.51140380713955,26.735837984245007,25.573168582993575,24.97746258031493,25.086074532701877,23.49185692461349 
 06/01  02:00:00,26.478053349457757,26.683280334228966,25.484802665734155,24.943462596944995,25.04482900884501,23.41566022886851 
 06/01  02:10:00,26.442915447737965,26.628791051521817,25.490734875800937,24.90971858964557,25.003823133451644,23.222707957531559 
 06/01  02:20:00,26.416603339914283,26.58394405779421,25.55488454434903,24.876054739362144,24.962933030632809,23.33310162213488 
 06/01  02:30:00,26.384890336007357,26.534502218931466,25.53714440500092,24.84237683822533,24.92207443182726,23.18033184355839 
 06/01  02:40:00,26.34907141322015,26.481117979802517,25.464425363551688,24.80868517843364,24.881226518867309,23.052292547583467 
 06/01  02:50:00,26.31981770928056,26.43420894544225,25.382052795764019,24.774927668493107,24.840332359563818,23.082289122267455 
 06/01  03:00:00,26.297700899425747,26.395752954830607,25.340170497626806,24.741023806515533,24.799315536932349,23.159799186532525 
 06/01  03:10:00,26.274639902409587,26.35830894405806,25.321101902223814,24.707037524986825,24.758241452058038,23.170944941632319 
 06/01  03:20:00,26.244513912658797,26.315599356051984,25.2861805381025,24.67316826509354,24.717311169789658,23.12287680690169 
 06/01  03:30:00,26.21516147282516,26.27364134225186,25.252770130579905,24.639578877873544,24.676691366416134,23.18949264562064 
 06/01  03:40:00,26.17763062479725,26.222365086894585,25.18972320155615,24.606343030915637,24.636462176010704,23.267880507299148 
 06/01  03:50:00,26.154712730352946,26.19160367405379,25.132018209535099,24.57724724330847,24.600953340141048,22.866759451306505 
 06/01  04:00:00,26.124970339294273,26.14754559336989,25.088426171416694,24.543750726240384,24.560529524362804,22.947092628926215 
 06/01  04:10:00,26.086660912508554,26.091197145769948,24.845249187496905,24.507781025277074,24.517188823826026,22.9465913658702 
 06/01  04:20:00,26.057914264395725,26.04527703576604,24.8417103196889,24.474883874434299,24.477516786445013,23.031671119764824 
 06/01  04:30:00,26.03235586569868,26.00484210836063,24.941706020362305,24.442833714281308,24.438856526972065,22.815126984972524 
 06/01  04:40:00,26.005586231979014,25.96474397823035,24.980644037850519,24.41030385188713,24.399690771206257,22.863087703769947 
 06/01  04:50:00,25.968034659705855,25.914416549097309,24.920415309666127,24.37787736778699,24.360681604509624,22.916942128319208 
 06/01  05:00:00,25.926523255821605,25.8600698515457,24.721871767857743,24.345868887025565,24.32215603829643,23.060339838646333 
 06/01  05:10:00,25.887982916275808,25.808482265712678,24.672339303574878,24.314048147357576,24.28388092354593,22.890584207209274 
 06/01  05:20:00,25.845521647612068,25.753695085868516,24.532609872738097,24.28215063152424,24.24561930121917,22.84214215861584 
 06/01  05:30:00,25.807444857107965,25.70366188498239,24.5014424507316,24.250008497385708,24.20721383189349,22.57150886702004 
 06/01  05:40:00,25.789320591202836,25.67294684030245,24.599388737314678,24.217446952615103,24.16847577469219,22.73613553867567 
 06/01  05:50:00,25.769850655401915,25.64087845528833,24.656256999415189,24.18444737216448,24.129367020235717,22.754026974759876 
 06/01  06:00:00,25.74250777703505,25.601268543214187,24.641102945979644,24.151317863371106,24.09017410697401,22.707623654196508 
 06/01  06:10:00,25.70426355945569,25.551329690033535,24.583171755529269,24.11841064570028,24.05123305550138,22.661269271481968 
 06/01  06:20:00,25.66536624319473,25.501083051152219,24.460827082348169,24.085842676448434,24.012660726460184,22.691684860662833 
 06/01  06:30:00,25.631809319103387,25.456193874823528,24.44357652939684,24.053509210127918,23.974368772351867,22.57642984368764 
 06/01  06:40:00,25.609254776130045,25.421815743183687,24.442060158371853,24.021267929186178,23.93623318827425,22.4597670621961 
 06/01  06:50:00,25.582355273082745,25.384353410640889,24.277989939826086,23.989105256763048,23.89824433398351,22.56456745581344 
 06/01  07:00:00,25.553367850763153,25.345481147212298,24.09125452594586,23.957129591403324,23.860511357901325,22.682432668990868 
 06/01  07:10:00,25.53929814588238,25.32127305794376,24.160588363385434,23.925392128083194,23.82312173845698,22.75978973330096 
 06/01  07:20:00,25.530836381470694,25.302775714728239,24.341255258540657,23.893948258068396,23.786185009580135,22.653038098940806 
 06/01  07:30:00,25.523350288976439,25.285489803467873,24.45260305543486,23.863068546353675,23.750010220260014,22.6024887117789 
