Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/11  08:00:00,28.04725007032519,27.254031313630315,27.478530435955926,26.3616592317142,25.946186711989598,24.90857107362435 
 05/11  08:10:00,28.064415200590568,27.258631682298569,27.5509553742231,26.309660125439956,25.8867658063135,25.159411106404848 
 05/11  08:20:00,28.08208639193897,27.265875234506326,27.61494107604142,26.262275017341815,25.831530723760865,25.464802962924958 
 05/11  08:30:00,28.10562055962091,27.277257792858415,27.70245282290183,26.220283936666588,25.781566451120477,25.58063492874077 
 05/11  08:40:00,28.12803745271627,27.285609948695755,27.78596899448128,26.181681091520294,25.734854068442794,25.596396251533596 
 05/11  08:50:00,28.144869926267714,27.290208615866726,27.847659667941124,26.152545119664404,25.698889174997324,25.643460749318199 
 05/11  09:00:00,28.160604591782087,27.297839750512567,27.903393544940973,26.13011837989683,25.6706622796042,25.823699721573545 
 05/11  09:10:00,28.179803328606135,27.310715421129087,27.964508307716618,26.112628979171764,25.64809127621816,25.98497709979629 
 05/11  09:20:00,28.19077723862432,27.319111637087816,28.00711806512315,26.10029481242291,25.631384310035665,25.8012839855556 
 05/11  09:30:00,28.20433407941014,27.328290123695813,28.046349339085503,26.094589339130509,25.62246932782175,26.16327078706764 
 05/11  09:40:00,28.223527327723994,27.34364512604646,28.10651643529807,26.092028266789148,25.61687923871844,26.068770579590514 
 05/11  09:50:00,28.24829313377551,27.368082639134874,28.185153207436394,26.09386886667045,25.616115805452979,26.022824050853619 
 05/11  10:00:00,28.270765282839208,27.39282838365914,28.247766114122027,26.101159456972945,25.62192823403698,26.666356611577848 
 05/11  10:10:00,28.301659265018139,27.427765970147275,28.33378761484068,26.112267986812854,25.63195078670719,26.528503414843436 
 05/11  10:20:00,28.335657405695025,27.46511650148425,28.425829250300056,26.128492498026348,25.64745980356162,26.63748684984987 
 05/11  10:30:00,28.373476272520226,27.507354338812463,28.516761541401367,26.148712571388317,25.66754088681012,26.91441356690777 
 05/11  10:40:00,28.403832586322407,27.541433529067825,28.58611212899534,26.172726779498125,25.691809982724747,26.98532451901229 
 05/11  10:50:00,28.424772845030874,27.567876429682934,28.633430836423459,26.200608852007119,25.720241934880116,26.81143877974157 
 05/11  11:00:00,28.45142370215818,27.60009127257948,28.69260371061946,26.23208892459547,25.752581882648543,26.901566230570166 
 05/11  11:10:00,28.486967286201386,27.64048513126581,28.76823166313521,26.26490415910442,25.786488577241668,27.57824485720727 
 05/11  11:20:00,28.54082825220364,27.70952491740362,28.88583990233375,26.30115411256311,25.8240451797642,27.76495185810015 
 05/11  11:30:00,28.552642896841918,27.730270148180808,28.911413417906905,26.339102296095648,25.8631354274098,27.131472276423595 
 05/11  11:40:00,28.61486853118349,27.810737719763439,29.03987946973607,26.38365587905109,25.90921929020459,27.342622751120044 
 05/11  11:50:00,28.64564300856849,27.851867472888963,29.10501253989994,26.42557126147556,25.95209979680812,28.274040491700178 
 05/11  12:00:00,28.68064139697757,27.900178967759865,29.175186813417374,26.474314667311764,26.00170272911897,28.502287337521734 
 05/11  12:10:00,28.717976035728176,27.946290487014005,29.2431605300805,26.524240899308308,26.056183386108765,28.035508444749703 
 05/11  12:20:00,28.757405273344383,27.994476020859879,29.318183262360198,26.579972518222765,26.11641758758507,28.33420386590306 
 05/11  12:30:00,28.792925263424544,28.039136057089207,29.386606869165289,26.633973544849579,26.17652387735661,28.689708187385457 
 05/11  12:40:00,28.844549273426567,28.10151636264331,29.48087330393895,26.689509491463896,26.237614133174114,29.2504202724476 
 05/11  12:50:00,28.907788356226896,28.174830183345596,29.605615884958238,26.744006399950004,26.299195728500867,29.63936973507814 
 05/11  13:00:00,28.975219086974986,28.25747386905983,29.742011036742516,26.808039653425074,26.37102399553745,29.831065439885575 
 05/11  13:10:00,29.036551074700168,28.335624065484116,29.86007034477968,26.876992570508159,26.445495674286403,29.943883261852809 
 05/11  13:20:00,29.087835608236007,28.39532714069698,29.9576261140046,26.93590814295208,26.512423693198337,29.007280693086647 
 05/11  13:30:00,29.127244405245905,28.441409227016135,30.02001008524283,27.002085477115938,26.58806248188912,30.3965795289327 
 05/11  13:40:00,29.18254229148306,28.50832468602334,30.12157476089878,27.07220057199108,26.669340820279876,29.98382354220589 
 05/11  13:50:00,29.251999594785237,28.593328218213974,30.241371758008385,27.1559178004948,26.76758360266821,30.115334470126645 
 05/11  14:00:00,29.304271597307488,28.662086377090846,30.32098635446117,27.24332937288771,26.870904628174846,30.099143568831197 
 05/11  14:10:00,29.345232915513316,28.719902902423333,30.387248217525835,27.325412772594296,26.969416706763249,30.315491085604277 
 05/11  14:20:00,29.396768304188936,28.78356988957234,30.48410134658315,27.40036162517322,27.060364368743885,30.902433965780799 
 05/11  14:30:00,29.479233407627829,28.891020279004633,30.617578608524278,27.48715252728033,27.16826394667118,30.368506208161848 
 05/11  14:40:00,29.510620214045713,28.945405803304614,30.673015042554629,27.574082802254507,27.277516624102483,30.271466861259645 
 05/11  14:50:00,29.517352638708105,28.963145180182999,30.686179793473455,27.655620219812563,27.380213960658464,30.857780944759577 
 05/11  15:00:00,29.559373380293534,29.02367423974171,30.761820695138728,27.73910548733369,27.49451779620871,30.039846599384178 
 05/11  15:10:00,29.628569933128195,29.12047676370457,30.885977183611954,27.83527728139339,27.622847940568098,29.755895676591128 
 05/11  15:20:00,29.67533242779192,29.186493616510977,30.970395512399667,27.92587253047578,27.73818530218191,30.859007189228085 
 05/11  15:30:00,29.741685256184085,29.27607238447341,31.109211025632818,28.016934481868895,27.8454391140315,32.786301765299658 
 05/11  15:40:00,29.75828768393687,29.31081648828751,31.10831252651138,28.11575645883066,27.962827179610373,31.00713116294051 
 05/11  15:50:00,29.77935336795395,29.354728948424869,31.118534204908639,28.224618879881534,28.08969857272844,30.930568788617188 
 05/11  16:00:00,29.807079864691084,29.39423440829269,31.167308399263804,28.310245797114616,28.187502929679736,31.47343800917224 
 05/11  16:10:00,29.840424191073845,29.447106275709428,31.21934778707152,28.409175296548296,28.29410716346254,30.70278907791956 
 05/11  16:20:00,29.86672139940635,29.49167810096362,31.259523162597384,28.48411895316148,28.396004405473847,31.114813204705258 
 05/11  16:30:00,29.895788782786544,29.542440273128375,31.29961670636221,28.591506368164219,28.51936973702205,32.081574378666299 
 05/11  16:40:00,29.9311425445401,29.59906029979902,31.3602379544685,28.673585535126006,28.618021865377274,31.64613947055532 
 05/11  16:50:00,29.957490490925076,29.651399999137874,31.406004074077189,28.774925910706675,28.738469390748827,31.179350679876984 
 05/11  17:00:00,29.966736713046698,29.69512962338481,31.41421164140709,28.875100147722049,28.857215067381323,31.060260278257457 
 05/11  17:10:00,29.981363176233214,29.732434703398928,31.43646034941534,28.959534107032196,28.958595670895826,31.919956738632764 
 05/11  17:20:00,30.00704032350841,29.78697231633862,31.47998130866693,29.044096804229484,29.058882072130176,31.90820878486913 
 05/11  17:30:00,30.038823571843748,29.851197112478887,31.534751089263037,29.13506487847762,29.165800717716548,32.155753628553259 
 05/11  17:40:00,30.064909664949867,29.893137501129169,31.582864254357398,29.20003334663626,29.24204861473376,31.63366540147115 
 05/11  17:50:00,30.087803266951199,29.949718276137028,31.61201044677575,29.29095431786878,29.34631015068974,32.04642993645274 
 05/11  18:00:00,30.074730872640683,29.96098397386211,31.57517478014129,29.36239084689751,29.427415835504996,31.807498422663075 
 05/11  18:10:00,30.07174522721571,29.980436928594267,31.564222317355129,29.435065488776887,29.5087014425953,31.73855248004624 
 05/11  18:20:00,30.091572907179108,30.01367955528334,31.594575496945916,29.498181697798967,29.578250970648904,31.139606200980283 
 05/11  18:30:00,30.08307820198215,30.022803041711915,31.561595588390973,29.563719181503129,29.649167449785219,31.829025073658245 
 05/11  18:40:00,30.076349124662465,30.04031344958912,31.521408897797359,29.634722467913105,29.724843578126614,31.60279530556276 
 05/11  18:50:00,30.07994035807087,30.057798152198239,31.506346540224134,29.69067917455412,29.783584051602725,31.206645670945855 
 05/11  19:00:00,30.066765920842795,30.064299564860357,31.44347618155849,29.750325511077759,29.84509023188344,31.48306199679056 
 05/11  19:10:00,30.047873781158225,30.067480594595748,31.363618374773798,29.80880296839713,29.904372207548549,31.367831477060244 
 05/11  19:20:00,30.035036209708318,30.073600462536278,31.30183653607695,29.855583011313013,29.95053006277839,31.15403100693809 
 05/11  19:30:00,30.03259671602516,30.0852122304083,31.262313180675318,29.894346664617797,29.98746974124066,31.017923453771549 
 05/11  19:40:00,30.033173237836516,30.095595386644303,31.227552085712227,29.928525639505417,30.018831306684765,30.837523114537633 
 05/11  19:50:00,30.035628698688034,30.1060745952361,31.198667408315577,29.957797992788536,30.044420470104034,30.766242052093774 
 05/11  20:00:00,30.03199429259424,30.107835123686106,31.155039045488456,29.981663507501499,30.063893313382015,30.592035014299954 
 05/11  20:10:00,30.020349823146235,30.096866827334837,31.105797141114367,29.996319891355087,30.074352762452045,30.236013717889415 
 05/11  20:20:00,30.012614526699346,30.09059236676627,31.05848468560207,30.011993030122928,30.084569514888736,30.147751527092756 
 05/11  20:30:00,29.996842688507959,30.07538504315294,30.993575434116065,30.024365272832339,30.090815453688415,30.1424476554437 
 05/11  20:40:00,29.9794375215994,30.0561297973334,30.933459244517317,30.02928603174504,30.08993529536534,30.124716751230783 
 05/11  20:50:00,29.975408794680719,30.049558157673375,30.908669917738476,30.02753867320773,30.083543264714885,29.743501397428014 
 05/11  21:00:00,29.970444834099536,30.04009121336957,30.878968399265945,30.023463983508326,30.073358769532644,29.79057148746368 
 05/11  21:10:00,29.961454963757374,30.024834643622229,30.842153425014794,30.015512472931083,30.05882782313025,29.85754164372181 
 05/11  21:20:00,29.943280936989713,29.998750913702943,30.791306481852563,30.00344122544067,30.040980960532733,29.638128997626127 
 05/11  21:30:00,29.911551669615855,29.95914959363984,30.698281816721488,29.988459550648199,30.0208960279441,29.48380900254267 
 05/11  21:40:00,29.894621822702388,29.937281978304399,30.643635625721019,29.974354201150275,30.004051395075235,29.132836500905115 
 05/11  21:50:00,29.861727591331606,29.895253215455388,30.5586325847837,29.954289147109969,29.9760996886915,29.172752824550157 
 05/11  22:00:00,29.823892182481726,29.849100318387966,30.464336932001929,29.933444603540477,29.94211081297808,29.538177577438988 
 05/11  22:10:00,29.82830458732616,29.84507285004647,30.478417888122047,29.912707772971637,29.909327423755714,29.163879132340527 
 05/11  22:20:00,29.79387904407516,29.793754085926943,30.377462294656586,29.873851407593905,29.85702688289141,28.61416275548573 
 05/11  22:30:00,29.757338937787077,29.742196268300959,30.278109718200523,29.83505254814307,29.80831074229542,28.748437408335339 
 05/11  22:40:00,29.732048949307356,29.709328395845725,30.223544241165059,29.797799441534527,29.762561501833245,29.303015615321937 
 05/11  22:50:00,29.710910340542509,29.67697222123588,30.18651741478103,29.755614670777747,29.711753393365116,28.457374959819327 
 05/11  23:00:00,29.68134650798807,29.631894024719406,30.119013384943857,29.703267280292775,29.650157487429448,28.717262360868209 
 05/11  23:10:00,29.66105314905734,29.594336596349359,30.076063991183994,29.645970637776715,29.583750558723048,28.637607823550586 
 05/11  23:20:00,29.654946488948967,29.571403260646944,30.064266160959514,29.590973827256876,29.520479490805564,28.376025307041816 
 05/11  23:30:00,29.652185217537164,29.55316028325142,30.05618085049036,29.5360602540006,29.457543490673989,28.578528642753008 
 05/11  23:40:00,29.63936209552663,29.532876737589456,30.022713235866079,29.489648726270244,29.403940756178519,28.153618501151877 
 05/11  23:50:00,29.607106201606308,29.482132321336985,29.942438563960449,29.42314308128575,29.329424101019137,28.892674041517418 
 05/11  24:00:00,29.579270845518918,29.436923669037438,29.873206594012168,29.36676255868423,29.262625305280499,28.85809884035717 
 05/12  00:10:00,29.568512338134544,29.41822897432619,29.835580847424866,29.32359429579981,29.211858461922306,27.935010226621896 
 05/12  00:20:00,29.49480631698148,29.3266883638666,29.650021302658197,29.27124441896929,29.152480028710607,27.131586597326206 
 05/12  00:30:00,29.391747275248688,29.206742979968156,29.438393875591378,29.22104217468114,29.09523624556901,27.318173132834067 
 05/12  00:40:00,29.312801324647717,29.11378137841987,29.290017052728559,29.169187325355226,29.03641346563375,27.191694207796297 
 05/12  00:50:00,29.29642147652186,29.083947898973454,29.27885158408799,29.114966369383799,28.97567923251539,27.120081602689415 
 05/12  01:00:00,29.311973760882336,29.084653791973154,29.322050304412146,29.056534778128886,28.90990435978073,27.185949837238334 
