Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/14  20:50:00,31.4,32.31477896818287,34.13664780971834,33.873068903942407,31.241425721610765,31.70867125814421,31.7726438181837 
 05/14  21:00:00,31.2,32.30161540635016,34.09734104307846,33.8336871424964,31.257988797456947,31.717797559700409,31.780985571744347 
 05/14  21:10:00,31.0,32.293587615115217,34.06270570019229,33.784547545361949,31.26710251143186,31.720503219890064,31.462688119815618 
 05/14  21:20:00,30.7,32.275373335223708,34.007310426244789,33.7194710989894,31.276237315826859,31.721663642169984,31.483885343649548 
 05/14  21:30:00,30.0,32.238213509456439,33.932357231991108,33.627152148135099,31.282521406633689,31.719398302898985,31.30114492075896 
 05/14  21:40:00,30.0,32.20810888531559,33.867454849252819,33.55082116690125,31.28339754417158,31.712563911484926,31.091556888439574 
 05/14  21:50:00,29.8,32.19936158871174,33.8336932258654,33.51788352743899,31.279862491802875,31.703384399490724,31.617276208666 
 05/14  22:00:00,28.6,32.15225485515832,33.751500938307398,33.39955549561474,31.27427914125171,31.690815788676493,30.407066797929124 
 05/14  22:10:00,28.5,32.12095901510849,33.68525485321559,33.31589761904395,31.265695830213674,31.67637526883889,31.08133648995757 
 05/14  22:20:00,28.1,32.07094851273534,33.58662908727319,33.1915094811453,31.252042007165295,31.657384177554186,30.276693982101916 
 05/14  22:30:00,27.1,32.01528390649932,33.49362348605294,33.06292488060734,31.235968868492276,31.62523004270846,29.7544636538181 
 05/14  22:40:00,27.2,31.97171903112755,33.411257555745489,32.95866345277064,31.216942621921178,31.58839722690066,29.97860127396251 
 05/14  22:50:00,27.2,31.951865531938539,33.350238384237808,32.89823531502495,31.194859606500633,31.54406446226904,29.727153354275356 
 05/14  23:00:00,26.8,31.9217906050887,33.27431406797279,32.8190532849232,31.16711581007802,31.49465925601714,29.50995111308855 
 05/14  23:10:00,26.6,31.8788120269924,33.1934748604066,32.69130150133496,31.134126939622069,31.444421769283644,30.388332314265356 
 05/14  23:20:00,26.8,31.868046584683733,33.14771542217821,32.67212370084774,31.098416729956644,31.395569027324247,29.519499562334823 
 05/14  23:30:00,26.5,31.847221714419854,33.089815697457698,32.621158072161438,31.054795973130106,31.344135527936517,29.28553869201982 
 05/14  23:40:00,26.0,31.795989855826798,32.967366477584217,32.49704285747958,30.991312033221484,31.27556887637823,28.996476989153249 
 05/14  23:50:00,25.6,31.732147880065577,32.84264174636016,32.34258310813419,30.933066007440119,31.217207798065869,29.111735239164358 
 05/14  24:00:00,25.8,31.721066534752809,32.810813151041177,32.30795966302435,30.881842530067528,31.16642996358526,28.790387022254828 
 05/15  00:10:00,25.6,31.68946673615616,32.736821411395428,32.22783623758543,30.822799123600924,31.103943539147854,29.036049065011267 
 05/15  00:20:00,25.3,31.65266414491039,32.66086034785921,32.13974033074879,30.767015768008354,31.042279308413634,28.45549066661849 
 05/15  00:30:00,25.4,31.617099373486416,32.57224520660439,32.05270432729477,30.705492176606677,30.97601340594031,28.495418615543089 
 05/15  00:40:00,25.3,31.588597710466819,32.48966316729334,31.974567527439686,30.63884888603115,30.904230380355199,28.26911008834524 
 05/15  00:50:00,25.0,31.54931628207711,32.42400336296896,31.893331107663334,30.586441906170284,30.8457834400025,28.747435180301499 
 05/15  01:00:00,25.0,31.49693874971503,32.32797281128293,31.76686240614043,30.52260878511818,30.777212650169028,28.923378575402979 
 05/15  01:10:00,25.1,31.479994241845647,32.27763589333045,31.729673866116458,30.460771152546845,30.709846484218706,28.45822681251986 
 05/15  01:20:00,25.0,31.450583610190649,32.20152206912286,31.663282813825547,30.394936539593894,30.63799010883235,28.303200115491046 
 05/15  01:30:00,25.1,31.416261834344973,32.13110949330216,31.560893100077459,30.328064429600468,30.563843871681848,29.153293757360669 
 05/15  01:40:00,24.9,31.38517162107386,32.066719915312557,31.49401735165657,30.26884590223474,30.497810393837054,28.393520031877338 
 05/15  01:50:00,24.6,31.33382247647669,31.96746946687194,31.378335437234307,30.198721638895738,30.421083309380028,28.25732040001726 
 05/15  02:00:00,24.2,31.27204156074268,31.853104933757739,31.241992019589817,30.1252809397585,30.340394187978715,28.01113845141481 
 05/15  02:10:00,24.1,31.218810140225718,31.75252607060451,31.12608777436835,30.058879351280024,30.266491179387413,28.037666520046739 
 05/15  02:20:00,24.5,31.20930404820526,31.72112652512751,31.088479344271755,29.998815769607888,30.1963926306984,28.54982970046795 
 05/15  02:30:00,24.3,31.172243792323216,31.637165166829737,31.009197626778645,29.931045758855,30.11831759042238,27.937354121101206 
 05/15  02:40:00,24.0,31.14124132518249,31.58560256680621,30.96305453132107,29.87232081112753,30.046923564479159,27.50729643829063 
 05/15  02:50:00,23.7,31.085446173463855,31.497366713846384,30.828366495219684,29.800598263841644,29.964814120579669,28.289116908928319 
 05/15  03:00:00,22.8,31.027929554044577,31.41002415334304,30.739583408222296,29.73096922612358,29.884052518570443,26.33810904541631 
 05/15  03:10:00,23.3,30.98319767261159,31.33552521824673,30.653368221585028,29.660732045460784,29.80357665725105,27.509153204042037 
 05/15  03:20:00,22.9,30.936236823536328,31.26007039921882,30.58022113998391,29.590105585684634,29.722467267002885,26.48373108407798 
 05/15  03:30:00,22.8,30.871441205248244,31.157642430722168,30.47660848074833,29.51530714079616,29.637324472957038,26.494805195902875 
 05/15  03:40:00,22.8,30.814368065193006,31.06227193817242,30.383956972849299,29.437160550743408,29.548560066673333,26.409697618381899 
 05/15  03:50:00,22.7,30.765077531366953,30.981201095164989,30.301839306090725,29.363710491387363,29.46482988052281,26.350094318269684 
 05/15  04:00:00,22.6,30.72123678732966,30.911171980989609,30.228521847207085,29.291116990785925,29.38195592190817,26.18319241394728 
