Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/18  23:00:00,29.42817986949225,30.01022140080398,30.02810446068364,28.764232143514137,28.939962041341315,26.966513639164395 
 05/18  23:10:00,29.354697912703139,29.9025533816466,29.878995477003138,28.741308230674894,28.90637258732721,26.905282499356475 
 05/18  23:20:00,29.330668445264214,29.855566664617727,29.803760068991538,28.714732157412905,28.868671970230943,26.61734374725006 
 05/18  23:30:00,29.299835595746609,29.78226845087557,29.723839232142895,28.673030693686095,28.81553595511219,26.904855246405803 
 05/18  23:40:00,29.27048995665435,29.734983649220653,29.642873143153964,28.635672170314416,28.777511136009289,26.118238053649927 
 05/18  23:50:00,29.239586000315687,29.677557145027355,29.571125680236329,28.590687046492737,28.72719241003265,26.374081003035078 
 05/18  24:00:00,29.203366408308825,29.60773339911634,29.485415990801536,28.53826360322951,28.667597043405224,26.249913097543474 
 05/19  00:10:00,29.200869786132694,29.58877136075938,29.48177051335228,28.49741735685034,28.62090955949673,26.572057070304127 
 05/19  00:20:00,29.185802043672827,29.546673573849174,29.450880766974007,28.444730814296514,28.56213085437153,26.45639841987712 
 05/19  00:30:00,29.155068129710739,29.482259350838498,29.382393910932494,28.38533032814546,28.49639396499907,26.345398139410017 
 05/19  00:40:00,29.124543684540936,29.420534374683336,29.319051132176019,28.331241188828753,28.4366648145636,26.47864336030014 
 05/19  00:50:00,29.084515739227255,29.35315615260539,29.23683532232727,28.279510291491549,28.379821973877854,26.434576122299285 
 05/19  01:00:00,29.070726054659127,29.32574688737695,29.203372034394755,28.234842060544524,28.330109257018493,26.05835742434584 
 05/19  01:10:00,29.055604259759826,29.285604829461194,29.16165686712104,28.180951732140934,28.269922715857267,26.075256822725799 
 05/19  01:20:00,29.01571746667327,29.2126167575698,29.07083427919058,28.123437042869229,28.205258182029046,25.936004788436347 
 05/19  01:30:00,28.970388801648839,29.135438540820453,28.96219316055866,28.072109644523406,28.14699791636488,25.677709010272847 
 05/19  01:40:00,28.927450357955054,29.064623188976126,28.870066399320185,28.02291530091494,28.090770906123625,25.515052685569903 
 05/19  01:50:00,28.885720760031459,28.9970398972266,28.791610163306499,27.97215891513514,28.033030760866738,25.302160149126594 
 05/19  02:00:00,28.881234585104765,28.982039201249159,28.78032011584199,27.92965364031221,27.982251841908423,25.615583447560327 
 05/19  02:10:00,28.832776765039556,28.904066091830605,28.672805489714358,27.871200305815237,27.915202906279995,25.28076434708055 
 05/19  02:20:00,28.778104411059858,28.836192628665644,28.563476299820864,27.824092856635038,27.860451806589518,24.701265804290864 
 05/19  02:30:00,28.71477965137666,28.757804396937368,28.437254547480359,27.774377487565418,27.803356619288445,24.22793343356866 
 05/19  02:40:00,28.63788997272379,28.648787606027967,28.310005698934967,27.707682002715793,27.7277717670618,24.544912144559548 
 05/19  02:50:00,28.592400472650139,28.576420779600278,28.250329983116467,27.6486874590827,27.660820006924117,24.48212359066369 
 05/19  03:00:00,28.555317623144739,28.52015197555087,28.194727410048097,27.588284234426035,27.59240786858643,24.447405298286648 
 05/19  03:10:00,28.510682081005439,28.459615362322717,28.114012145143648,27.526045834137198,27.522240056681019,24.247600603766583 
 05/19  03:20:00,28.46330561017912,28.396080208131584,28.02745005940023,27.46297197929566,27.45127594791296,24.125718386917354 
 05/19  03:30:00,28.437470346891439,28.353215559448225,27.987261110523304,27.39898212001668,27.379365721136695,24.235303670709667 
 05/19  03:40:00,28.40520140994174,28.312978469955124,27.930418496284078,27.341200855233333,27.314239785788418,23.83865495017461 
 05/19  03:50:00,28.379034632616745,28.271533806092014,27.882535421722296,27.274292833620959,27.239383084722918,23.977010200962057 
 05/19  04:00:00,28.3346321133413,28.20983605855492,27.816287912352889,27.201883281579709,27.15845545904912,24.05711865969832 
 05/19  04:10:00,28.30383161663394,28.16200327965936,27.771607434862067,27.135635968087404,27.0843445975724,23.955504884412695 
 05/19  04:20:00,28.274303269150768,28.116562257849773,27.72784552273517,27.071475580280408,27.012474675241717,23.913985044302753 
 05/19  04:30:00,28.22678377339966,28.06120358956971,27.650171312327929,27.01369222530911,26.94748192766424,23.58761125891442 
 05/19  04:40:00,28.158029394032718,27.976433453606817,27.53837654152349,26.948882004725659,26.874930015820895,23.565101489205796 
 05/19  04:50:00,28.10325776214866,27.899424687064916,27.456996902474427,26.879600691646993,26.797406908560597,23.63872650569371 
 05/19  05:00:00,28.056594326775039,27.832017387027297,27.388944364281188,26.815698561695137,26.725931895481666,23.566265637586839 
 05/19  05:10:00,28.00200002677817,27.760408381384896,27.304337771016294,26.752633141654785,26.65545833262691,23.598060265629515 
 05/19  05:20:00,27.948227198405399,27.690624174080918,27.21889505012043,26.688066272179829,26.58340715468487,23.3239020297218 
 05/19  05:30:00,27.911285883909075,27.636854185379428,27.167042280203469,26.62280376139409,26.51067439948665,23.261223181048107 
 05/19  05:40:00,27.877488268686258,27.58606081694429,27.124790391182498,26.557218956422259,26.43765176748941,23.245002475030856 
 05/19  05:50:00,27.847122842443548,27.538391540910174,27.087276443857144,26.4914880907546,26.364483682209874,23.071043439984459 
 05/19  06:00:00,27.804025358710555,27.478943812344438,27.021420247271604,26.42609518808525,26.29164796383181,23.130411965388196 
 05/19  06:10:00,27.745516339132334,27.40475335996336,26.93538514925386,26.36146419966445,26.219578303048487,23.075563007052648 
 05/19  06:20:00,27.683617696808004,27.327456237961557,26.84418238595804,26.29754075682952,26.1482323385705,23.074333066859329 
 05/19  06:30:00,27.64607777553563,27.28056682181227,26.771480905528894,26.237409905463378,26.08101198832934,23.715564038717618 
 05/19  06:40:00,27.62588580604684,27.248657793346756,26.772474552467153,26.180074718938266,26.017034518019178,23.137960861396416 
 05/19  06:50:00,27.595310770170547,27.199539435079083,26.775459036196719,26.11018303650324,25.93939231297494,23.36542806164025 
 05/19  07:00:00,27.56546096518982,27.150246819266,26.78119415491981,26.03907586308809,25.860594107375346,23.509747264468986 
 05/19  07:10:00,27.56000964540485,27.13643273035463,26.79090382404173,25.98181194900664,25.79711729775908,23.863621937776906 
 05/19  07:20:00,27.558609125024377,27.113821866670209,26.856264545122217,25.914259349295464,25.72252437926226,23.440917888306417 
 05/19  07:30:00,27.56308957066137,27.102637741614445,26.930631244283974,25.853696696607348,25.65524198577552,23.770834275102737 
 05/19  07:40:00,27.569797085524646,27.09572384703904,26.998928650771835,25.795944253733848,25.590482111183208,23.837279478543743 
 05/19  07:50:00,27.58024315807993,27.097677470378103,27.04519050585553,25.745254010397109,25.532342011453385,24.178082481522929 
 05/19  08:00:00,27.615130040174223,27.113628304752639,27.172169316893723,25.693951938830236,25.472493111435044,24.489299474772463 
 05/19  08:10:00,27.648330519407606,27.129701368894734,27.27766897649145,25.650155127999665,25.41975030198821,24.48783580719392 
 05/19  08:20:00,27.67059926711398,27.139054127767005,27.345404414426289,25.612406258916655,25.372621591806806,24.580562176497194 
 05/19  08:30:00,27.685914610262864,27.15080325140764,27.3914928017874,25.584852980512556,25.33676123174187,24.99462722945267 
 05/19  08:40:00,27.702872500573137,27.15674995349316,27.45029360489512,25.55640289294685,25.299248259855117,24.663544778642146 
 05/19  08:50:00,27.725435097692228,27.17029732600359,27.51280675062178,25.534588223645615,25.269459595589816,24.834392143439449 
 05/19  09:00:00,27.74648463387077,27.18505618779701,27.57097334726332,25.518005676141944,25.246007041644569,24.837125954009108 
 05/19  09:10:00,27.771189072812754,27.204807638128174,27.63378793568583,25.505757402566098,25.228168655401956,24.94080649651639 
 05/19  09:20:00,27.781773014895028,27.21210437713033,27.66244235903682,25.497089156471675,25.21490771866885,24.736035600265227 
 05/19  09:30:00,27.813146186000418,27.240966549776759,27.73249424795778,25.49246882649083,25.206912922076989,25.1068223833172 
 05/19  09:40:00,27.866271305494604,27.291776085461959,27.853291009287078,25.489159623756249,25.20033653455056,25.286071131881667 
 05/19  09:50:00,27.923848862742156,27.34831281083249,27.988720600681299,25.488114603662685,25.196316199862478,25.360868829935926 
 05/19  10:00:00,27.951384957190773,27.381245340748987,28.058262318196698,25.490648504388859,25.19664574082927,25.38921859566594 
 05/19  10:10:00,27.975246179777444,27.41311441628742,28.119673620066096,25.496492448196514,25.2006866694772,25.596762603494015 
 05/19  10:20:00,28.024323476752504,27.467596361989665,28.250446409199879,25.505428188557184,25.208079950350233,25.827960301389405 
